activation_rate,active_steps,agreement_clearance_rate,agreement_decisions,agreement_directional_cosine,agreement_hard_disagreement_rate,blocked_pre_opening_activation_rate,blocked_pre_opening_active_steps,blocked_pre_opening_any_activation,blocked_pre_opening_steps,compute_ms_per_step,cvar20_violation,episode_id,false_preactivation_episode,hard_contacts,k,post_opening_activation_rate,post_opening_active_steps,post_opening_any_activation,post_opening_no_activation_episode,post_opening_steps,pre_event_activation_rate,pre_event_active_steps,pre_event_any_activation,pre_event_steps,regime,steps,success
0.16923076923076924,11,1.0,6,0.7722029665901555,0.0,0.0,0,0,10,7.435228323223642,1.4318814471441257,84,0,3.0,16,0.44,11,1,0,25,0.0,0,0,30,R1,65,1.0
0.2413793103448276,14,0.7142857142857143,14,0.6998684295147014,0.2857142857142857,0.4,4,1,10,7.337757000390536,1.5602530058236315,85,1,3.0,16,0.3333333333333333,7,1,0,21,0.1111111111111111,3,1,27,R1,58,1.0
0.09615384615384616,5,1.0,4,0.7616655088048059,0.0,0.0,0,0,10,7.278873595798639,2.5819627661224445,86,0,10.0,16,0.2777777777777778,5,1,0,18,0.0,0,0,24,R1,52,1.0
0.0784313725490196,4,0.25,4,0.8738262560158249,0.75,0.3,3,1,10,7.2280635883776,1.8163087871189767,87,1,4.0,16,0.05555555555555555,1,1,0,18,0.0,0,0,23,R1,51,1.0
0.014705882352941176,1,1.0,1,0.9945299419921512,0.0,0.0,0,0,10,8.326163426425088,2.6158939358641398,88,0,12.0,16,0.03571428571428571,1,1,0,28,0.0,0,0,30,R1,68,1.0
0.04838709677419355,3,0.0,3,0.9223897165992714,0.0,0.0,0,0,10,8.377133725462631,2.432755730930171,89,0,12.0,16,0.125,3,1,0,24,0.0,0,0,28,R1,62,1.0
0.012195121951219513,1,nan,0,nan,nan,0.0,0,0,10,7.972427987757639,2.623868964394451,90,0,18.0,16,0.02631578947368421,1,1,0,38,0.0,0,0,34,R1,82,1.0
0.05970149253731343,4,1.0,4,0.8815107099154929,0.0,0.0,0,0,10,8.17084550742866,2.4914228036672728,91,0,14.0,16,0.14814814814814814,4,1,0,27,0.0,0,0,30,R2,67,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.394407940274382,2.4796387722366835,92,0,10.0,16,0.0,0,0,1,27,0.0,0,0,30,R2,67,1.0
0.06060606060606061,4,1.0,4,0.9474506658588966,0.0,0.0,0,0,10,8.294704606118048,2.4599495655543264,93,0,10.0,16,0.14285714285714285,4,1,0,28,0.0,0,0,28,R2,66,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.9961621765202535,2.4431178062625323,94,0,14.0,16,0.0,0,0,1,17,0.0,0,0,24,R2,51,1.0
0.011904761904761904,1,0.0,1,0.7404214615045096,1.0,0.0,0,0,10,8.188415404653089,2.679837746849038,95,0,14.0,16,0.02631578947368421,1,1,0,38,0.0,0,0,36,R1,84,1.0
0.08695652173913043,6,0.0,6,0.752442382490104,0.0,0.0,0,0,10,8.001252927436102,2.108504713076481,96,0,11.0,16,0.21428571428571427,6,1,0,28,0.0,0,0,31,R2,69,1.0
0.12121212121212122,8,0.125,8,0.7686991899177064,0.0,0.0,0,0,10,7.985366560839766,2.5311799259189423,97,0,15.0,16,0.32,8,1,0,25,0.0,0,0,31,R2,66,1.0
0.2653061224489796,13,0.6153846153846154,13,0.6185248971056893,0.3076923076923077,0.5,5,1,10,8.08450487758299,1.88354833917032,98,1,4.0,16,0.2777777777777778,5,1,0,18,0.14285714285714285,3,1,21,R1,49,1.0
0.14035087719298245,8,1.0,8,0.4660585302503672,0.0,0.0,0,0,10,8.110409526444416,2.623175056275576,99,0,11.0,16,0.38095238095238093,8,1,0,21,0.0,0,0,26,R1,57,1.0
0.25,14,1.0,8,0.5417120133105866,0.0,0.0,0,0,10,9.002467750438623,2.3629800646033896,0,0,10.0,32,0.6666666666666666,14,1,0,21,0.0,0,0,25,R1,56,1.0
0.01694915254237288,1,1.0,1,0.8379319582175725,0.0,0.0,0,0,10,9.151525033827303,1.9600181268606136,1,0,7.0,32,0.0,0,0,1,22,0.037037037037037035,1,1,27,R1,59,1.0
0.2,11,0.5454545454545454,11,0.8612812877400461,0.45454545454545453,0.5,5,1,10,9.606608363736251,2.289139477912069,2,1,9.0,32,0.3,6,1,0,20,0.0,0,0,25,R3,55,1.0
0.109375,7,1.0,7,0.4375872862309417,0.0,0.0,0,0,10,9.075730015865702,1.3941213816136981,3,0,3.0,32,0.28,7,1,0,25,0.0,0,0,29,R3,64,1.0
0.34545454545454546,19,0.625,16,0.6861494663735045,0.0,0.0,0,0,10,8.880064472429115,1.5975663233089985,4,0,3.0,32,0.5263157894736842,10,1,0,19,0.34615384615384615,9,1,26,R3,55,1.0
0.3076923076923077,20,0.3,20,0.6238004024113779,0.6,0.2,2,1,10,9.127332784611589,1.7022058852933943,5,1,6.0,32,0.16666666666666666,4,1,0,24,0.45161290322580644,14,1,31,R1,65,1.0
0.296875,19,0.3684210526315789,19,0.8236118118547116,0.0,0.0,0,0,10,8.798676937658456,2.113445513243824,6,0,8.0,32,0.25,6,1,0,24,0.43333333333333335,13,1,30,R1,64,1.0
0.3076923076923077,16,0.5625,16,0.7590383592745826,0.125,0.1,1,1,10,8.468160442134831,2.3778435449024937,7,1,9.0,32,0.2222222222222222,4,1,0,18,0.4583333333333333,11,1,24,R1,52,1.0
0.2549019607843137,13,0.5,8,0.7344301880257588,0.5,0.4,4,1,10,8.412267391880354,2.6288772745725004,8,1,12.0,32,0.5294117647058824,9,1,0,17,0.0,0,0,24,R2,51,1.0
0.02040816326530612,1,1.0,1,0.9661975363188764,0.0,0.0,0,0,10,8.37284900017596,2.774425280290071,9,0,13.0,32,0.058823529411764705,1,1,0,17,0.0,0,0,22,R2,49,1.0
0.07142857142857142,4,0.6666666666666666,3,0.9355841163165087,0.0,0.0,0,0,10,8.753792803742856,2.5406137562462,10,0,9.0,32,0.15,3,1,0,20,0.038461538461538464,1,1,26,R1,56,1.0
0.2727272727272727,18,1.0,15,0.5484229656734456,0.0,0.2,2,1,10,9.099781575390477,1.3684051080153352,11,1,3.0,32,0.5769230769230769,15,1,0,26,0.03333333333333333,1,1,30,R1,66,1.0
0.14754098360655737,9,0.6666666666666666,9,0.8498082604836301,0.2222222222222222,0.1,1,1,10,8.868499999659777,1.3482041593900176,12,1,3.0,32,0.2727272727272727,6,1,0,22,0.06896551724137931,2,1,29,R2,61,1.0
0.16666666666666666,10,0.8333333333333334,6,0.7524738299082974,0.16666666666666666,0.1,1,1,10,8.558350600166401,2.7169188328358773,13,1,20.0,32,0.4090909090909091,9,1,0,22,0.0,0,0,28,R1,60,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.29461441693032,2.5473058023440713,14,0,11.0,32,0.0,0,0,1,17,0.0,0,0,21,R1,48,1.0
0.018518518518518517,1,0.0,1,0.4741402824653511,1.0,0.0,0,0,10,8.398620018851943,2.37606504388543,15,0,11.0,32,0.0,0,0,1,19,0.04,1,1,25,R2,54,1.0
0.01694915254237288,1,0.0,1,0.9458734996328843,1.0,0.1,1,1,10,8.687655152891116,2.5766789248319752,16,1,12.0,32,0.0,0,0,1,22,0.0,0,0,27,R1,59,1.0
0.020833333333333332,1,0.0,1,0.26691118210702236,1.0,0.0,0,0,10,8.621620125268237,2.5702012245018526,17,0,13.0,32,0.0625,1,1,0,16,0.0,0,0,22,R2,48,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.600785154734515,2.737993605095636,18,0,14.0,32,0.0,0,0,1,33,0.0,0,0,28,R1,71,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.53968853424367,2.7136702958803167,19,0,20.0,32,0.0,0,0,1,31,0.0,0,0,32,R1,73,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.430568887213726,2.623574669938637,20,0,13.0,32,0.0,0,0,1,25,0.0,0,0,27,R1,62,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.539011633486002,2.4211518309931686,21,0,11.0,32,0.0,0,0,1,33,0.0,0,0,28,R1,71,1.0
0.0684931506849315,5,0.0,5,0.70145933002511,1.0,0.0,0,0,10,8.322108725934251,2.8747716872569584,22,0,35.0,32,0.16666666666666666,5,1,0,30,0.0,0,0,33,R3,73,1.0
0.1,6,0.0,4,0.778892747112002,1.0,0.0,0,0,10,8.597943600034341,2.945812410629371,23,0,23.0,32,0.25,6,1,0,24,0.0,0,0,26,R1,60,1.0
0.3225806451612903,20,0.65,20,0.6246159222695205,0.35,0.8,8,1,10,8.770920516033057,2.3258659722353534,24,1,11.0,32,0.48,12,1,0,25,0.0,0,0,27,R1,62,1.0
0.24074074074074073,13,0.08333333333333333,12,0.6633441405732275,0.8333333333333334,0.5,5,1,10,8.65453851831801,2.6196796388888135,25,1,13.0,32,0.42105263157894735,8,1,0,19,0.0,0,0,25,R3,54,1.0
0.14285714285714285,7,1.0,6,0.6617876270719579,0.0,0.0,0,0,10,8.739950428764354,2.546968800793017,26,0,8.0,32,0.3888888888888889,7,1,0,18,0.0,0,0,21,R1,49,1.0
0.2545454545454545,14,0.7857142857142857,14,0.6356180272990757,0.21428571428571427,0.3,3,1,10,8.980408836346628,1.5967600906270347,27,1,3.0,32,0.3684210526315789,7,1,0,19,0.15384615384615385,4,1,26,R1,55,1.0
0.03773584905660377,2,1.0,1,0.8468686341525367,0.0,0.0,0,0,10,8.578649962558147,2.548222859467279,28,0,10.0,32,0.10526315789473684,2,1,0,19,0.0,0,0,24,R1,53,1.0
0.13333333333333333,8,1.0,8,0.47467255875151726,0.0,0.0,0,0,10,8.761752449693935,1.8479615287426514,29,0,6.0,32,0.34782608695652173,8,1,0,23,0.0,0,0,27,R1,60,1.0
0.13793103448275862,8,0.375,8,0.6128712016378434,0.625,0.6,6,1,10,8.801581810232541,1.6863184646677454,30,1,5.0,32,0.09523809523809523,2,1,0,21,0.0,0,0,27,R1,58,1.0
0.06451612903225806,4,1.0,4,0.8554733546990195,0.0,0.0,0,0,10,8.991373580365982,1.4884512879805765,31,0,4.0,32,0.08695652173913043,2,1,0,23,0.06896551724137931,2,1,29,R1,62,1.0
0.030612244897959183,3,0.0,3,0.8748789099164721,1.0,0.0,0,0,10,8.660053530510762,2.3532575313417703,32,0,15.0,32,0.06818181818181818,3,1,0,44,0.0,0,0,44,R3,98,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.637316164573374,2.3168994275328356,33,0,11.0,32,0.0,0,0,1,30,0.0,0,0,33,R1,73,1.0
0.031578947368421054,3,0.0,3,0.8412602862490038,0.6666666666666666,0.0,0,0,10,8.839837705263085,2.3020785664605055,34,0,16.0,32,0.06976744186046512,3,1,0,43,0.0,0,0,42,R3,95,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.50642027065381,2.6701621178403863,35,0,23.0,32,0.0,0,0,1,43,0.0,0,0,43,R3,96,1.0
0.012195121951219513,1,0.0,1,0.7474460541490935,1.0,0.0,0,0,10,8.64877985370141,2.7225023932903345,36,0,26.0,32,0.027777777777777776,1,1,0,36,0.0,0,0,36,R3,82,1.0
0.013513513513513514,1,0.0,1,0.8360258271515839,0.0,0.0,0,0,10,8.703653432422545,2.791233414829277,37,0,16.0,32,0.03225806451612903,1,1,0,31,0.0,0,0,33,R3,74,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.505125249725738,2.9034996531176134,38,0,17.0,32,0.0,0,0,1,28,0.0,0,0,30,R1,68,1.0
0.08955223880597014,6,0.0,6,0.9270476820602017,0.0,0.0,0,0,10,8.56848544773034,2.1433432370595495,39,0,9.0,32,0.2222222222222222,6,1,0,27,0.0,0,0,30,R3,67,1.0
0.2653061224489796,13,0.25,12,0.7218516330835305,0.75,0.0,0,0,10,8.573941632805925,2.7522789245419323,40,0,12.0,32,0.25,4,1,0,16,0.391304347826087,9,1,23,R1,49,1.0
0.15217391304347827,7,0.5,4,0.6843215743278561,0.5,0.0,0,0,10,8.838607326058833,2.6972269301548346,41,0,10.0,32,0.3333333333333333,5,1,0,15,0.09523809523809523,2,1,21,R1,46,1.0
0.08695652173913043,4,0.0,2,0.77617311731926,0.0,0.0,0,0,10,8.375330761064896,2.8011454570864034,42,0,15.0,32,0.26666666666666666,4,1,0,15,0.0,0,0,21,R1,46,1.0
0.08620689655172414,5,1.0,5,0.9268947709005346,0.0,0.0,0,0,10,8.683804586200557,2.2272830403440618,43,0,8.0,32,0.23809523809523808,5,1,0,21,0.0,0,0,27,R1,58,1.0
0.017543859649122806,1,0.0,1,0.5877232177561263,0.0,0.0,0,0,10,8.785386578988676,2.4046908059124963,44,0,9.0,32,0.05,1,1,0,20,0.0,0,0,27,R1,57,1.0
0.39655172413793105,23,0.0,23,0.6875261177820581,0.043478260869565216,0.0,0,0,10,8.938156000081579,1.4814450101450791,45,0,3.0,32,0.22727272727272727,5,1,0,22,0.6923076923076923,18,1,26,R1,58,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.35099150942867,2.6167182594237133,46,0,19.0,32,0.0,0,0,1,19,0.0,0,0,24,R2,53,1.0
0.03508771929824561,2,nan,0,nan,nan,0.0,0,0,10,8.596001701478503,2.871439346729781,47,0,14.0,32,0.09523809523809523,2,1,0,21,0.0,0,0,26,R2,57,1.0
0.08196721311475409,5,0.0,5,0.49877453791501497,0.8,0.0,0,0,10,8.55062513127465,2.614089267007646,48,0,19.0,32,0.21739130434782608,5,1,0,23,0.0,0,0,28,R1,61,1.0
0.08333333333333333,5,0.0,5,0.6247283115378434,1.0,0.0,0,0,10,8.523622132876577,2.645403155886003,49,0,23.0,32,0.22727272727272727,5,1,0,22,0.0,0,0,28,R1,60,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.544335661169429,2.6422474975988606,50,0,26.0,32,0.0,0,0,1,25,0.0,0,0,30,R1,65,1.0
0.031746031746031744,2,1.0,2,0.9562877394437248,0.0,0.0,0,0,10,8.714239856797374,2.643164103199965,51,0,15.0,32,0.08333333333333333,2,1,0,24,0.0,0,0,29,R3,63,1.0
0.06666666666666667,4,0.25,4,0.31434645434670433,0.0,0.0,0,0,10,8.745009699972192,2.5264129420002814,52,0,19.0,32,0.17391304347826086,4,1,0,23,0.0,0,0,27,R1,60,1.0
0.015873015873015872,1,0.0,1,0.9721579971403054,0.0,0.0,0,0,10,8.48270620640722,2.665166763106754,53,0,22.0,32,0.043478260869565216,1,1,0,23,0.0,0,0,30,R1,63,1.0
0.06896551724137931,4,1.0,2,0.7860909363135395,0.0,0.0,0,0,10,8.693530085769579,2.7820669471988304,54,0,18.0,32,0.18181818181818182,4,1,0,22,0.0,0,0,26,R3,58,1.0
0.037037037037037035,2,0.0,2,0.7239720423568307,1.0,0.0,0,0,10,8.32313507379257,2.9025735500866983,55,0,26.0,32,0.09523809523809523,2,1,0,21,0.0,0,0,23,R2,54,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.4628128192815,2.715038202629101,56,0,14.0,32,0.0,0,0,1,24,0.0,0,0,27,R1,61,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.485801948095345,2.338214653197354,57,0,12.0,32,0.0,0,0,1,34,0.0,0,0,33,R2,77,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.243685453154919,2.8454293823099044,58,0,18.0,32,0.0,0,0,1,19,0.0,0,0,24,R3,53,1.0
0.20238095238095238,17,1.0,16,0.4264117860418031,0.0,0.0,0,0,10,8.767767404649584,2.343938619935364,59,0,14.0,32,0.4594594594594595,17,1,0,37,0.0,0,0,37,R2,84,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.36035452147885,2.777140792119841,60,0,13.0,32,0.0,0,0,1,15,0.0,0,0,21,R2,46,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.473254112380275,2.692303360576063,61,0,28.0,32,0.0,0,0,1,41,0.0,0,0,38,R1,89,1.0
0.10975609756097561,9,1.0,7,0.5584705964471154,0.0,0.0,0,0,10,8.789091500192427,2.204289657812067,62,0,14.0,32,0.25,9,1,0,36,0.0,0,0,36,R2,82,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.33706181680706,2.7010432044458494,63,0,16.0,32,0.0,0,0,1,23,0.0,0,0,27,R2,60,1.0
0.0945945945945946,7,0.0,7,0.5804492706604399,1.0,0.0,0,0,10,8.419709391829029,2.8635614512347827,64,0,24.0,32,0.0,0,0,1,31,0.21212121212121213,7,1,33,R1,74,1.0
0.13333333333333333,10,0.6,10,0.9060796237970449,0.0,0.0,0,0,10,8.57112615990142,2.7965599950495394,65,0,16.0,32,0.3125,10,1,0,32,0.0,0,0,33,R1,75,1.0
0.0375,3,0.0,3,0.8596515378994839,0.3333333333333333,0.0,0,0,10,8.689839087310247,2.5291424031309413,66,0,14.0,32,0.058823529411764705,2,1,0,34,0.027777777777777776,1,1,36,R1,80,1.0
0.07608695652173914,7,0.8571428571428571,7,0.7419104959708477,0.14285714285714285,0.0,0,0,10,8.897864206633328,2.0504112405114077,67,0,11.0,32,0.07692307692307693,3,1,0,39,0.09302325581395349,4,1,43,R3,92,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.507163381860169,2.8381777175848146,68,0,21.0,32,0.0,0,0,1,21,0.0,0,0,24,R3,55,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.671755736161556,2.431950220684982,69,0,13.0,32,0.0,0,0,1,41,0.0,0,0,40,R1,91,1.0
0.06557377049180328,4,1.0,3,0.5922588490289357,0.0,0.0,0,0,10,8.642069377066171,2.821417405369366,70,0,22.0,32,0.16666666666666666,4,1,0,24,0.0,0,0,27,R3,61,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.714568924837275,2.687216269430436,71,0,20.0,32,0.0,0,0,1,40,0.0,0,0,43,R3,93,1.0
0.1,6,0.6666666666666666,6,0.6668970048998175,0.3333333333333333,0.2,2,1,10,8.85916876674552,2.137342463826673,72,1,8.0,32,0.17391304347826086,4,1,0,23,0.0,0,0,27,R2,60,1.0
0.1643835616438356,12,1.0,11,0.6873019877492793,0.0,0.0,0,0,10,8.865766822079783,1.4227280254044556,73,0,5.0,32,0.12903225806451613,4,1,0,31,0.25,8,1,32,R1,73,1.0
0.03571428571428571,2,1.0,2,0.8618946511362104,0.0,0.0,0,0,10,8.82602262468676,2.5203608420319052,74,0,14.0,32,0.1,2,1,0,20,0.0,0,0,26,R1,56,1.0
0.0392156862745098,2,0.5,2,0.7142392883892797,0.5,0.0,0,0,10,8.82460703895263,2.450957395064815,75,0,8.0,32,0.058823529411764705,1,1,0,17,0.041666666666666664,1,1,24,R3,51,1.0
0.07547169811320754,4,1.0,3,0.6604294495142492,0.0,0.0,0,0,10,8.900549188629672,1.6244097121152306,76,0,3.0,32,0.21052631578947367,4,1,0,19,0.0,0,0,24,R2,53,1.0
0.15384615384615385,10,0.0,10,0.7155645713469138,1.0,0.3,3,1,10,8.876759938609142,1.795662761156677,77,1,9.0,32,0.0,0,0,1,26,0.2413793103448276,7,1,29,R2,65,1.0
0.06,3,0.3333333333333333,3,0.7412873570794419,0.6666666666666666,0.0,0,0,10,8.971864100312814,2.294193332285993,78,0,7.0,32,0.0625,1,1,0,16,0.08333333333333333,2,1,24,R3,50,1.0
0.030303030303030304,2,1.0,2,0.6724394661097526,0.0,0.0,0,0,10,9.097451530661518,2.050294436322874,79,0,9.0,32,0.07692307692307693,2,1,0,26,0.0,0,0,30,R2,66,1.0
0.03508771929824561,2,1.0,2,0.9733080075742464,0.0,0.0,0,0,10,8.74793294739599,1.5516681919841158,80,0,3.0,32,0.09523809523809523,2,1,0,21,0.0,0,0,26,R2,57,1.0
0.1694915254237288,10,0.5,10,0.6757624604962529,0.5,0.5,5,1,10,8.559653101887521,2.027296553914879,81,1,7.0,32,0.22727272727272727,5,1,0,22,0.0,0,0,27,R1,59,1.0
0.32653061224489793,16,0.45454545454545453,11,0.6122400011901891,0.5454545454545454,0.6,6,1,10,8.390835856980814,1.9377274017888413,82,1,4.0,32,0.5,8,1,0,16,0.08695652173913043,2,1,23,R3,49,1.0
0.0967741935483871,6,1.0,6,0.8821234767154275,0.0,0.1,1,1,10,8.551311887136,1.2863061872198878,83,1,2.0,32,0.17391304347826086,4,1,0,23,0.034482758620689655,1,1,29,R1,62,1.0
0.16923076923076924,11,1.0,6,0.7660008756635226,0.0,0.0,0,0,10,8.573349400047356,1.4318814471441257,84,0,3.0,32,0.44,11,1,0,25,0.0,0,0,30,R1,65,1.0
0.3103448275862069,18,0.6666666666666666,18,0.6232700543658479,0.3333333333333333,0.6,6,1,10,8.499930017117958,1.5602529419613815,85,1,3.0,32,0.3333333333333333,7,1,0,21,0.18518518518518517,5,1,27,R1,58,1.0
0.1346153846153846,7,1.0,5,0.6413159991590582,0.0,0.0,0,0,10,8.301724441900241,2.5819627661224445,86,0,10.0,32,0.3888888888888889,7,1,0,18,0.0,0,0,24,R1,52,1.0
0.09803921568627451,5,0.4,5,0.8590878777453188,0.6,0.3,3,1,10,8.407003450545245,1.8163087871189767,87,1,4.0,32,0.1111111111111111,2,1,0,18,0.0,0,0,23,R1,51,1.0
0.029411764705882353,2,1.0,2,0.9733822423461156,0.0,0.0,0,0,10,8.879407912044211,2.6158931847905094,88,0,12.0,32,0.07142857142857142,2,1,0,28,0.0,0,0,30,R1,68,1.0
0.06451612903225806,4,0.0,4,0.9019849990204101,0.0,0.0,0,0,10,8.815107354988164,2.432755468195869,89,0,12.0,32,0.16666666666666666,4,1,0,24,0.0,0,0,28,R1,62,1.0
0.012195121951219513,1,nan,0,nan,nan,0.0,0,0,10,8.48472474402714,2.623868964394451,90,0,18.0,32,0.02631578947368421,1,1,0,38,0.0,0,0,34,R1,82,1.0
0.08955223880597014,6,0.8333333333333334,6,0.8770032272929029,0.0,0.0,0,0,10,8.673430836165268,2.4914228036672728,91,0,14.0,32,0.2222222222222222,6,1,0,27,0.0,0,0,30,R2,67,1.0
0.014925373134328358,1,1.0,1,0.9571686257932237,0.0,0.0,0,0,10,8.879703999959183,2.4796385054699965,92,0,10.0,32,0.037037037037037035,1,1,0,27,0.0,0,0,30,R2,67,1.0
0.06060606060606061,4,1.0,4,0.9004333746076454,0.0,0.0,0,0,10,8.770784606123485,2.4599495655543264,93,0,10.0,32,0.14285714285714285,4,1,0,28,0.0,0,0,28,R2,66,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.356332156907621,2.4431178062625323,94,0,14.0,32,0.0,0,0,1,17,0.0,0,0,24,R2,51,1.0
0.011904761904761904,1,0.0,1,0.5950659140442475,1.0,0.0,0,0,10,8.562564297573685,2.679837746849038,95,0,14.0,32,0.02631578947368421,1,1,0,38,0.0,0,0,36,R1,84,1.0
0.08695652173913043,6,0.0,6,0.7099060057035348,0.0,0.0,0,0,10,8.64075281171371,2.108504713076481,96,0,11.0,32,0.21428571428571427,6,1,0,28,0.0,0,0,31,R2,69,1.0
0.12121212121212122,8,0.125,8,0.7426279320723743,0.0,0.0,0,0,10,8.728984136585936,2.5311799259189423,97,0,15.0,32,0.32,8,1,0,25,0.0,0,0,31,R2,66,1.0
0.2857142857142857,14,0.5714285714285714,14,0.5597122461335023,0.35714285714285715,0.6,6,1,10,9.211762673435352,1.88354833917032,98,1,4.0,32,0.2777777777777778,5,1,0,18,0.14285714285714285,3,1,21,R1,49,1.0
0.14035087719298245,8,1.0,8,0.47853148143701957,0.0,0.0,0,0,10,8.86373410487482,2.623175056275576,99,0,11.0,32,0.38095238095238093,8,1,0,21,0.0,0,0,26,R1,57,1.0
