mode,scope,method_a,method_b,metric,higher_is_better,n_clusters,n_paired_observations,method_a_mean,method_b_mean,difference_a_minus_b,ci95_low,ci95_high,bootstrap_probability_a_better
dynamic,event:mud_onset,route_aware_stage2,stage1,event_window_cvar_violation,False,100,100,0.8532287560641854,0.8970917323920287,-0.043862976327843306,-0.06385896013882815,-0.026015690804012403,1.0
dynamic,event:mud_onset,route_aware_stage2,stage1,post_event_cvar_violation,False,100,100,0.8532287560641854,0.8970917323920287,-0.043862976327843306,-0.06352269708075914,-0.025933940917094413,1.0
dynamic,event:mud_onset,route_aware_stage2,stage1,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,stage1,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,stage1,stale_exposure,False,100,100,2.4756531677234173,3.2676942033806737,-0.7920410356572565,-1.3672259287763224,-0.28213046399904357,0.9995
dynamic,event:mud_onset,route_aware_stage2,stage1,reaction_delay,False,100,100,8.23,10.3,-2.0700000000000003,-4.51,0.09024999999999621,0.968
dynamic,event:mud_onset,route_aware_stage2,stage1,path_length_ratio,False,100,100,0.9743040451595694,0.9585100841484067,0.015793961011162705,0.011259204841352382,0.020583627817816374,0.0
dynamic,event:mud_onset,route_aware_stage2,stage1,compute_ms,False,100,100,0.2357072975078608,0.052204369855008446,0.18350292765285234,0.18136758856654292,0.18625200675574888,0.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,success,True,100,300,0.9166666666666666,0.12,0.7966666666666666,0.7366666666666667,0.8500000000000001,1.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,stuck,False,100,300,0.13333333333333333,0.8866666666666667,-0.7533333333333334,-0.81,-0.6933333333333334,1.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,event_window_cvar_violation,False,100,300,0.6674586248210133,0.4626062764692493,0.20485234835176397,0.17949768923162956,0.2318237936603508,0.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,post_event_cvar_violation,False,100,300,0.6674033245508205,0.4606684096118632,0.2067349149389573,0.181268995539704,0.23273374239253708,0.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,hard_contact,False,100,300,0.02666666666666667,0.006666666666666667,0.02,0.0,0.04,0.015
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,hard_hazard_length_m,False,100,300,0.02747533333333333,0.009428,0.018047333333333332,-0.00788681666666666,0.043856,0.0862
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,stale_exposure,False,100,300,1.6373716271400751,0.38365614077123,1.2537154863688451,0.8024194552017586,1.7392251223663875,0.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,reaction_delay,False,100,300,6.843333333333334,1.47,5.373333333333334,2.8833333333333333,8.380083333333333,0.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,path_length_ratio,False,100,300,1.0547667778551135,2.0021399327374616,-0.9473731548823481,-1.0463591650214596,-0.8501895058296711,1.0
dynamic,aggregate,route_aware_stage2,fixed_coeff_stage2,compute_ms,False,100,300,1.9882186486281868,1.8669255848714412,0.12129306375674553,-0.3592056217085174,0.6406435543636502,0.3328
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,success,True,100,100,0.78,0.08,0.7000000000000001,0.6000000000000001,0.79,1.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,stuck,False,100,100,0.22,0.92,-0.7000000000000001,-0.79,-0.6000000000000001,1.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,event_window_cvar_violation,False,100,100,0.5879878467695024,0.45514060319930233,0.1328472435702001,0.09080582583270072,0.1872231073830419,0.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,post_event_cvar_violation,False,100,100,0.587781207338383,0.4541953279874197,0.13358587935096333,0.09208054243252807,0.185802939642162,0.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,hard_contact,False,100,100,0.08,0.02,0.06,0.0,0.12000000000000001,0.0138
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,hard_hazard_length_m,False,100,100,0.082426,0.028284000000000004,0.054141999999999996,-0.02242600000000001,0.13571,0.0841
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,stale_exposure,False,100,100,1.3516783361087439,0.37316701183915135,0.9785113242695925,0.5285001820938509,1.4723578369256018,0.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,reaction_delay,False,100,100,7.18,1.52,5.66,2.7397500000000004,9.12,0.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,path_length_ratio,False,100,100,1.154519503705315,2.050982544784903,-0.8964630410795877,-1.019247509633689,-0.7744444695237412,1.0
dynamic,event:corridor_closes,route_aware_stage2,fixed_coeff_stage2,compute_ms,False,100,100,3.713489414188987,1.8220828387020236,1.8914065754869636,0.6930779983856137,3.1937618894898163,0.0001
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,success,True,100,100,0.97,0.11,0.86,0.7899999999999999,0.92,1.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,stuck,False,100,100,0.18,0.91,-0.73,-0.82,-0.64,1.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,event_window_cvar_violation,False,100,100,0.5611592716293515,0.44579209530111513,0.1153671763282364,0.09346960404639836,0.13852855324969912,0.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,post_event_cvar_violation,False,100,100,0.5612000102498927,0.4431470014502008,0.11805300879969194,0.09547238835270147,0.141152152551023,0.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,stale_exposure,False,100,100,1.0847833775880635,0.3283306263841092,0.7564527512039543,0.34944470376138964,1.21869602923981,0.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,reaction_delay,False,100,100,5.12,1.29,3.83,1.61,6.58,0.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,path_length_ratio,False,100,100,1.0354767847004562,1.9822086298914043,-0.9467318451909481,-1.0526663186720815,-0.8434318635244532,1.0
dynamic,event:corridor_opens,route_aware_stage2,fixed_coeff_stage2,compute_ms,False,100,100,2.0154592341877122,1.8671445723692017,0.1483146618185105,-0.4224426166465785,0.7446456923793493,0.3243
dynamic,event:mud_onset,route_aware_stage2,fixed_coeff_stage2,success,True,100,100,1.0,0.17,0.83,0.75,0.9,1.0
