directional_class,directional_p_noop,directional_p_pred,dot_safe,episode_id,feasible_direction_count,force_norm,force_perp_norm,force_risk_alignment,force_source,has_safe_alt,lam_hard,lam_soft,path_index,regime,safe_risk,scaffold_risk
0.0,nan,nan,7.782854080200195,00000_001822_04,1.0,7.7828545570373535,7.7828545570373535,0.9999973773956299,coef_energy_material_checkpoint_lambdas,0.0,4.204411506652832,2.2844817638397217,66,R2,4.403094947338104,0.5682933330535889
0.0,nan,nan,6.944725036621094,00000_001822_04,5.0,7.937977313995361,7.629326820373535,0.9994075298309326,coef_energy_material_checkpoint_lambdas,0.0,4.2034220695495605,2.2825186252593994,69,R2,4.401238799095154,0.5579012632369995
0.0,nan,nan,1.973785161972046,00000_001822_04,6.0,2.1959896087646484,1.973785161972046,0.9957457184791565,coef_energy_material_checkpoint_lambdas,0.0,4.228182792663574,2.2649588584899902,72,R2,4.40012389421463,0.5563650727272034
0.0,nan,nan,5.402127265930176,00000_001822_04,5.0,5.73740816116333,5.402127265930176,0.9926233291625977,coef_energy_material_checkpoint_lambdas,0.0,4.310297012329102,2.2134108543395996,75,R2,4.400637924671173,0.558726966381073
0.0,nan,nan,7.745674133300781,00000_001822_05,1.0,7.74740743637085,5.361155033111572,0.971223771572113,coef_energy_material_checkpoint_lambdas,0.0,4.182419300079346,2.2205798625946045,0,R2,2.260578840970993,0.27955785393714905
0.0,nan,nan,3.626598834991455,00000_001822_05,4.0,6.7974958419799805,5.814865589141846,0.999025285243988,coef_energy_material_checkpoint_lambdas,0.0,4.171204090118408,2.2010226249694824,3,R2,2.1097047924995422,0.2957347631454468
0.0,nan,nan,4.243124485015869,00000_001822_05,4.0,6.927882671356201,6.87277364730835,0.9998182654380798,coef_energy_material_checkpoint_lambdas,0.0,4.174412727355957,2.1998932361602783,6,R2,2.008937418460846,0.29145145416259766
0.0,nan,nan,7.157857894897461,00000_001822_05,1.0,7.789086818695068,7.233344078063965,0.9999628663063049,coef_energy_material_checkpoint_lambdas,0.0,4.178485870361328,2.1938650608062744,9,R2,2.0534464716911316,0.2945456802845001
0.0,nan,nan,-0.0639590471982956,00000_001822_05,1.0,2.470210075378418,2.4693820476531982,0.36709195375442505,coef_energy_material_checkpoint_lambdas,0.0,4.194831371307373,2.222140312194824,30,R2,3.1943240761756897,3.1943240761756897
0.0,nan,nan,-0.011297538876533508,00000_001822_05,2.0,0.6588446497917175,0.6587477922439575,0.9356706738471985,coef_energy_material_checkpoint_lambdas,0.0,4.198075294494629,2.2260677814483643,33,R2,3.2935602366924286,3.2935602366924286
0.0,nan,nan,-0.3078802824020386,00000_001822_05,1.0,0.6351367235183716,0.5555253028869629,0.9178941249847412,coef_energy_material_checkpoint_lambdas,0.0,4.197417259216309,2.2348670959472656,36,R2,3.2091935873031616,3.2091935873031616
0.0,nan,nan,-1.164353370666504,00000_001822_05,2.0,2.497704267501831,2.209707736968994,-0.8065810203552246,coef_energy_material_checkpoint_lambdas,0.0,4.190604209899902,2.240170478820801,39,R2,3.1943240761756897,2.390684813261032
0.0,nan,nan,-0.22712799906730652,00000_001822_05,2.0,0.22876524925231934,0.027320504188537598,0.5323415994644165,coef_energy_material_checkpoint_lambdas,0.0,4.195022106170654,2.2356836795806885,42,R2,3.2935602366924286,1.1170957386493683
0.0,nan,nan,8.193187713623047,00000_001822_05,2.0,8.372998237609863,7.013862609863281,0.8627721071243286,coef_energy_material_checkpoint_lambdas,0.0,4.1815385818481445,2.2402894496917725,45,R2,3.2091935873031616,0.5574440956115723
0.0,nan,nan,0.4716523289680481,00000_001822_05,2.0,0.6637044548988342,0.4669557809829712,0.9956526160240173,coef_energy_material_checkpoint_lambdas,0.0,4.162342548370361,2.3155202865600586,54,R2,3.9431747496128082,3.9431747496128082
0.0,nan,nan,0.39741796255111694,00000_001822_05,6.0,0.42522308230400085,0.39741796255111694,0.9998834133148193,coef_energy_material_checkpoint_lambdas,0.0,4.113300323486328,2.3563966751098633,57,R2,3.9574230313301086,1.5409712195396423
0.0,nan,nan,5.90919303894043,00000_001822_05,5.0,6.546971321105957,4.5425705909729,0.8305361270904541,coef_energy_material_checkpoint_lambdas,0.0,4.133851528167725,2.3393301963806152,60,R2,3.975868582725525,0.5758089423179626
0.0,nan,nan,-1.4609299898147583,00000_001822_05,2.0,1.460931658744812,1.0346038341522217,0.9955183267593384,coef_energy_material_checkpoint_lambdas,0.0,4.221274375915527,2.265470266342163,63,R2,4.4001792669296265,4.414590656757355
