arm,correct_activation,dataset,dot_safe,episode_id,false_activation,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,path_index,regime,soft_force_norm,soft_force_perp_norm
zero,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.10956326127052307,0.12076713889837265,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.10956326127052307,0.12076713889837265,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.10956326127052307,0.12076713889837265,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.09142995625734329,0.11834263056516647,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.09142995625734329,0.11834263056516647,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.09142995625734329,0.11834263056516647,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.07560964673757553,0.10906834900379181,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.07560964673757553,0.10906834900379181,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_06,0,0,0.07560964673757553,0.10906834900379181,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.10687942802906036,0.12208107858896255,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.10687942802906036,0.12208107858896255,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.10687942802906036,0.12208107858896255,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.1200268417596817,0.12798799574375153,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.1200268417596817,0.12798799574375153,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.1200268417596817,0.12798799574375153,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.10970348119735718,0.11979791522026062,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.10970348119735718,0.11979791522026062,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.10970348119735718,0.11979791522026062,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.09083878248929977,0.11865517497062683,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.09083878248929977,0.11865517497062683,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.09083878248929977,0.11865517497062683,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.07912922650575638,0.11204040050506592,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.07912922650575638,0.11204040050506592,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.07912922650575638,0.11204040050506592,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.07511331886053085,0.10997302085161209,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.07511331886053085,0.10997302085161209,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001894_07,0,0,0.07511331886053085,0.10997302085161209,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.10778164863586426,0.1338759809732437,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.10778164863586426,0.1338759809732437,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.10778164863586426,0.1338759809732437,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.09069785475730896,0.11937373131513596,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.09069785475730896,0.11937373131513596,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.09069785475730896,0.11937373131513596,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.08453897386789322,0.11413655430078506,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.08453897386789322,0.11413655430078506,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.08453897386789322,0.11413655430078506,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.07953442633152008,0.1128038838505745,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.07953442633152008,0.1128038838505745,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.07953442633152008,0.1128038838505745,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.08005951344966888,0.11309478431940079,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.08005951344966888,0.11309478431940079,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.08005951344966888,0.11309478431940079,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.07736395299434662,0.10826484113931656,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.07736395299434662,0.10826484113931656,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_00,0,0,0.07736395299434662,0.10826484113931656,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.10353244096040726,0.13520558178424835,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.10353244096040726,0.13520558178424835,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.10353244096040726,0.13520558178424835,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.09255223721265793,0.12423576414585114,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.09255223721265793,0.12423576414585114,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.09255223721265793,0.12423576414585114,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.09420213103294373,0.12773790955543518,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.09420213103294373,0.12773790955543518,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.09420213103294373,0.12773790955543518,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.0844714418053627,0.11528010666370392,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.0844714418053627,0.11528010666370392,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.0844714418053627,0.11528010666370392,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.07601213455200195,0.10450054705142975,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.07601213455200195,0.10450054705142975,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.07601213455200195,0.10450054705142975,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.0761248767375946,0.10499008744955063,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.0761248767375946,0.10499008744955063,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_01,0,0,0.0761248767375946,0.10499008744955063,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.09436909109354019,0.1304192692041397,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.09436909109354019,0.1304192692041397,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.09436909109354019,0.1304192692041397,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08805926144123077,0.1228392943739891,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08805926144123077,0.1228392943739891,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08805926144123077,0.1228392943739891,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.09082239121198654,0.12096766382455826,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.09082239121198654,0.12096766382455826,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.09082239121198654,0.12096766382455826,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08825300633907318,0.11380739510059357,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08825300633907318,0.11380739510059357,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08825300633907318,0.11380739510059357,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08248676359653473,0.11193261295557022,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08248676359653473,0.11193261295557022,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.08248676359653473,0.11193261295557022,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.07557755708694458,0.11016586422920227,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.07557755708694458,0.11016586422920227,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.07557755708694458,0.11016586422920227,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.07838287949562073,0.10671921819448471,0.0,72,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.07838287949562073,0.10671921819448471,0.0,72,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_02,0,0,0.07838287949562073,0.10671921819448471,0.0,72,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09643702954053879,0.12763378024101257,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09643702954053879,0.12763378024101257,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09643702954053879,0.12763378024101257,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09405985474586487,0.1239708811044693,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09405985474586487,0.1239708811044693,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09405985474586487,0.1239708811044693,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09748221188783646,0.121959388256073,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09748221188783646,0.121959388256073,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.09748221188783646,0.121959388256073,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.08986673504114151,0.11663489043712616,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.08986673504114151,0.11663489043712616,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.08986673504114151,0.11663489043712616,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.0828561782836914,0.11617057770490646,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.0828561782836914,0.11617057770490646,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.0828561782836914,0.11617057770490646,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.07571330666542053,0.11021304130554199,0.0,60,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.07571330666542053,0.11021304130554199,0.0,60,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_03,0,0,0.07571330666542053,0.11021304130554199,0.0,60,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.12806960940361023,0.14300912618637085,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.12806960940361023,0.14300912618637085,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.12806960940361023,0.14300912618637085,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.09201972186565399,0.1140715554356575,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.09201972186565399,0.1140715554356575,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.09201972186565399,0.1140715554356575,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07523182034492493,0.09997180849313736,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07523182034492493,0.09997180849313736,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07523182034492493,0.09997180849313736,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.06608039140701294,0.09526371955871582,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.06608039140701294,0.09526371955871582,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.06608039140701294,0.09526371955871582,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07305654138326645,0.10244739055633545,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07305654138326645,0.10244739055633545,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07305654138326645,0.10244739055633545,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07586781680583954,0.10618679225444794,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07586781680583954,0.10618679225444794,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_04,0,0,0.07586781680583954,0.10618679225444794,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09222575277090073,0.12482726573944092,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09222575277090073,0.12482726573944092,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09222575277090073,0.12482726573944092,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09416680783033371,0.12244178354740143,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09416680783033371,0.12244178354740143,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09416680783033371,0.12244178354740143,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09703026711940765,0.11936783790588379,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09703026711940765,0.11936783790588379,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.09703026711940765,0.11936783790588379,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.08792339265346527,0.1154562458395958,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.08792339265346527,0.1154562458395958,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.08792339265346527,0.1154562458395958,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.0820280909538269,0.11460180580615997,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.0820280909538269,0.11460180580615997,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_05,0,0,0.0820280909538269,0.11460180580615997,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.10678292065858841,0.1390916407108307,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.10678292065858841,0.1390916407108307,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.10678292065858841,0.1390916407108307,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09296555817127228,0.12306049466133118,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09296555817127228,0.12306049466133118,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09296555817127228,0.12306049466133118,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09684405475854874,0.12233081459999084,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09684405475854874,0.12233081459999084,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09684405475854874,0.12233081459999084,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09093660861253738,0.11540628969669342,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09093660861253738,0.11540628969669342,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.09093660861253738,0.11540628969669342,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.08452142775058746,0.11804196983575821,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.08452142775058746,0.11804196983575821,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.08452142775058746,0.11804196983575821,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.0799560472369194,0.11280858516693115,0.0,60,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.0799560472369194,0.11280858516693115,0.0,60,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.0799560472369194,0.11280858516693115,0.0,60,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.07632405310869217,0.10471780598163605,0.0,72,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.07632405310869217,0.10471780598163605,0.0,72,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_06,0,0,0.07632405310869217,0.10471780598163605,0.0,72,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.11580108106136322,0.13498401641845703,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.11580108106136322,0.13498401641845703,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.11580108106136322,0.13498401641845703,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.08269325643777847,0.1049225926399231,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.08269325643777847,0.1049225926399231,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.08269325643777847,0.1049225926399231,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.07043813169002533,0.0961938351392746,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.07043813169002533,0.0961938351392746,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.07043813169002533,0.0961938351392746,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.0717468410730362,0.10095974802970886,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.0717468410730362,0.10095974802970886,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.0717468410730362,0.10095974802970886,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.07391802966594696,0.10335506498813629,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.07391802966594696,0.10335506498813629,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.07391802966594696,0.10335506498813629,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.0755012109875679,0.10488442331552505,0.0,60,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.0755012109875679,0.10488442331552505,0.0,60,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000952_07,0,0,0.0755012109875679,0.10488442331552505,0.0,60,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.11024852097034454,0.13382957875728607,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.11024852097034454,0.13382957875728607,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.11024852097034454,0.13382957875728607,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.10040166974067688,0.12462444603443146,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.10040166974067688,0.12462444603443146,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.10040166974067688,0.12462444603443146,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.09278233349323273,0.11896907538175583,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.09278233349323273,0.11896907538175583,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.09278233349323273,0.11896907538175583,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.08616647869348526,0.11347310245037079,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.08616647869348526,0.11347310245037079,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.08616647869348526,0.11347310245037079,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.08025773614645004,0.10978157818317413,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.08025773614645004,0.10978157818317413,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_00,0,0,0.08025773614645004,0.10978157818317413,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.12655413150787354,0.1457100659608841,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.12655413150787354,0.1457100659608841,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.12655413150787354,0.1457100659608841,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.10823087394237518,0.13006557524204254,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.10823087394237518,0.13006557524204254,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.10823087394237518,0.13006557524204254,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.09933754801750183,0.12250518798828125,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.09933754801750183,0.12250518798828125,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.09933754801750183,0.12250518798828125,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.09120762348175049,0.11701002717018127,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.09120762348175049,0.11701002717018127,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.09120762348175049,0.11701002717018127,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.08154138922691345,0.10943152010440826,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.08154138922691345,0.10943152010440826,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.08154138922691345,0.10943152010440826,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.07791510224342346,0.10614306479692459,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.07791510224342346,0.10614306479692459,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.07791510224342346,0.10614306479692459,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.07607799023389816,0.10449130088090897,0.0,72,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.07607799023389816,0.10449130088090897,0.0,72,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000688_01,0,0,0.07607799023389816,0.10449130088090897,0.0,72,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000688_02,0,0,0.09959186613559723,0.13125798106193542,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000688_02,0,0,0.09959186613559723,0.13125798106193542,0.0,0,R3,0.0,0.0
