delta_on_minus_off_cvar20_risk,delta_on_minus_off_cvar20_violation,delta_on_minus_off_false_pre_activation_rate,delta_on_minus_off_final_distance_m,delta_on_minus_off_hard_contacts,delta_on_minus_off_hard_hazard_length_m,delta_on_minus_off_mean_risk,delta_on_minus_off_path_length_m,delta_on_minus_off_post_open_activation_delay,delta_on_minus_off_post_open_activation_rate,delta_on_minus_off_risk_exposure,delta_on_minus_off_success,episode_id,gate_off_cvar20_risk,gate_off_cvar20_violation,gate_off_false_pre_activation_rate,gate_off_final_distance_m,gate_off_hard_contacts,gate_off_hard_hazard_length_m,gate_off_mean_risk,gate_off_path_length_m,gate_off_post_open_activation_delay,gate_off_post_open_activation_rate,gate_off_risk_exposure,gate_off_success,gate_on_cvar20_risk,gate_on_cvar20_violation,gate_on_false_pre_activation_rate,gate_on_final_distance_m,gate_on_hard_contacts,gate_on_hard_hazard_length_m,gate_on_mean_risk,gate_on_path_length_m,gate_on_post_open_activation_delay,gate_on_post_open_activation_rate,gate_on_risk_exposure,gate_on_success,regime,scene_id
3.1321401783301894e-07,5.44588194095752e-07,-1.0,6.914138793945312e-05,0.0,-1.913309097290039e-05,4.6360286243274373e-07,6.4820051193237305e-06,106.0,-1.0,1.7042081918106078e-05,0.0,46,0.7074944303841503,2.616717714835519,1.0,2.754288911819458,19,12.996200203895569,0.37996873010184595,31.44743236154318,0.0,1.0,11.949040939379255,1.0,0.7074947435981681,2.6167182594237133,0.0,2.7543580532073975,19,12.996181070804596,0.3799691937047084,31.447438843548298,106.0,0.0,11.949057981461173,1.0,R2,00000_001214
9.016488031754477e-07,1.1305927034577223e-06,-1.0,2.002716064453125e-05,0.0,2.1219253540039062e-05,2.8198572787907494e-07,-3.485381603240967e-05,15.0,-0.9523809523809523,-7.613749499313371e-06,0.0,47,0.9148540668215107,2.8714382161370775,1.0,2.9433765411376953,14,9.97367125749588,0.5096944980279823,35.99848359078169,0.0,1.0,18.34822902357203,1.0,0.9148549684703139,2.871439346729781,0.0,2.94339656829834,14,9.97369247674942,0.5096947800137102,35.998448736965656,15.0,0.047619047619047616,18.348221409822532,1.0,R2,00000_001214
1.1915464492862071e-07,7.659750518307362e-07,-1.0,5.316734313964844e-05,0.0,-6.268918514251709e-05,7.283170467831113e-07,-7.892400026321411e-05,4.0,-0.8260869565217391,-1.475676080886501e-05,0.0,48,0.9487765498890642,2.6140885010325943,1.0,2.922254800796509,19,11.502588704228401,0.5146897438961974,35.51292705535889,0.0,1.0,18.278139331127004,1.0,0.9487766690437092,2.614089267007646,0.0,2.9223079681396484,19,11.502526015043259,0.5146904722132442,35.51284813135862,4.0,0.17391304347826086,18.278124574366196,1.0,R1,00000_002215
4.7082394705189046e-07,1.2513709579664578e-06,-1.0,4.100799560546875e-05,0.0,-5.333125591278076e-05,8.022568240839689e-07,-5.392730236053467e-05,4.0,-0.8181818181818181,-5.81143755340463e-07,0.0,49,0.9496296543957163,2.645401904515045,1.0,2.98089337348938,23,12.037290826439857,0.5298226717218104,34.89008268341422,0.0,1.0,18.485556823921396,1.0,0.9496301252196634,2.645403155886003,0.0,2.9809343814849854,23,12.037237495183945,0.5298234739786345,34.89002875611186,4.0,0.18181818181818182,18.48555624277764,1.0,R1,00000_002215
1.1758508333681306e-07,1.6326667973132203e-07,-1.0,-6.842613220214844e-05,0.0,-3.814697265625e-06,3.5514625162935687e-07,-1.825392246246338e-05,100.0,-1.0,5.456736076325797e-06,0.0,50,0.6475908689387964,2.642247334332181,1.0,2.5167319774627686,26,14.651261895895004,0.4617420119198764,39.097541868686676,0.0,1.0,18.052977643568987,1.0,0.6475909865238797,2.6422474975988606,0.0,2.5166635513305664,26,14.651258081197739,0.46174236706612803,39.097523614764214,100.0,0.0,18.052983100305063,1.0,R1,00000_002215
4.008729392879218e-07,7.652232607568976e-07,-1.0,7.2479248046875e-05,0.0,1.1920928955078125e-05,2.950732684858792e-07,-5.0440430641174316e-05,11.0,-0.9583333333333334,-1.3399347302822662e-05,0.0,51,0.7574500011740071,2.6431633451164513,1.0,2.5212087631225586,15,8.37008798122406,0.499069825515363,39.9018337354064,0.0,1.0,19.913801200072296,1.0,0.7574504020469464,2.643164110339712,0.0,2.5212812423706055,15,8.370099902153015,0.4990701205886315,39.90178329497576,11.0,0.041666666666666664,19.913787800724993,1.0,R3,00000_002215
1.5756043814096898e-07,2.852714833245784e-07,-1.0,0.00010728836059570312,0.0,-5.185604095458984e-06,2.9939359091901707e-07,-4.5999884605407715e-05,10.0,-0.8260869565217391,-8.546636593109724e-06,0.0,52,0.5779932904540199,2.526412656728798,1.0,2.6133923530578613,19,9.468699336051941,0.41486101502541217,35.19426038488746,0.0,1.0,14.600726586343063,1.0,0.5779934480144581,2.5264129420002814,0.0,2.613499641418457,19,9.468694150447845,0.4148613144190031,35.19421438500285,10.0,0.17391304347826086,14.60071803970647,1.0,R1,00000_002215
4.362719674411153e-07,5.284737722988098e-07,-1.0,-1.0251998901367188e-05,0.0,2.1919608116149902e-05,1.3363764417295698e-07,1.4901161193847656e-07,4.0,-0.9565217391304348,4.986277197360778e-06,0.0,53,0.6654163634000027,2.6651662346329816,1.0,2.8717029094696045,22,11.747694164514542,0.5035322725539066,36.75046092271805,0.0,1.0,18.50504310581976,1.0,0.6654167996719701,2.665166763106754,0.0,2.871692657470703,22,11.747716084122658,0.5035324061915508,36.75046107172966,4.0,0.043478260869565216,18.505048092096956,1.0,R1,00000_002215
1.0058080646135892e-07,6.126192113597995e-07,-1.0,3.0994415283203125e-05,0.0,9.626150131225586e-06,1.5124425256640706e-07,-2.136826515197754e-05,15.0,-0.9090909090909091,-7.28189781895594e-06,0.0,54,0.9183182002114102,2.7820663473970435,1.0,2.99617862701416,18,8.223440632224083,0.5970194716348719,36.20220731198788,0.0,1.0,21.613422681419102,1.0,0.9183183007922167,2.782066960016255,0.0,2.9962096214294434,18,8.223450258374214,0.5970196228791245,36.202185943722725,15.0,0.09090909090909091,21.613415399521283,1.0,R3,00000_002215
5.416130544055875e-09,1.5435229405724726e-07,-1.0,3.8623809814453125e-05,0.0,5.0067901611328125e-06,3.0127709704785843e-07,-8.217990398406982e-06,5.0,-0.9047619047619048,4.4395810725461615e-06,0.0,55,0.9499756915678936,2.902573395734404,1.0,2.4948699474334717,26,16.565636485815048,0.6339229172642509,32.02751252055168,0.0,1.0,20.302974169745443,1.0,0.9499756969840242,2.9025735500866983,0.0,2.494908571243286,26,16.56564149260521,0.6339232185413479,32.02750430256128,5.0,0.09523809523809523,20.302978609326516,1.0,R2,00000_002215
9.47306101339862e-08,2.1700300756322122e-07,-1.0,-7.081031799316406e-05,0.0,-1.609325408935547e-05,3.104242004003943e-07,-5.555152893066406e-05,103.0,-1.0,-1.2754760792432762e-05,0.0,56,0.7260154547381269,2.7150379856260933,1.0,2.962646722793579,14,8.488522589206696,0.4322557549330951,36.26561497151852,0.0,1.0,15.676020777626695,1.0,0.726015549468737,2.715038202629101,0.0,2.962575912475586,14,8.488506495952606,0.4322560653572955,36.265559419989586,103.0,0.0,15.676008022865902,1.0,R1,00000_001633
3.389911205076146e-07,4.2884035833523626e-07,-1.0,-2.574920654296875e-05,0.0,4.276633262634277e-06,1.6538563935020179e-07,2.5257468223571777e-05,97.0,-1.0,1.9422159802218175e-05,0.0,57,0.7358448246301584,2.338214224356996,1.0,2.6912267208099365,12,7.263324320316315,0.4805603967661316,44.045037396252155,0.0,1.0,21.16630064672204,1.0,0.7358451636212789,2.338214653197354,0.0,2.6912009716033936,12,7.263328596949577,0.48056056215177095,44.04506265372038,97.0,0.0,21.16632006888184,1.0,R2,00000_001633
1.5363631322706794e-07,1.5363631256093413e-07,-1.0,2.4557113647460938e-05,0.0,-2.7835369110107422e-05,3.610369969653249e-08,-6.956607103347778e-05,106.0,-1.0,-3.5149593724526085e-05,0.0,58,0.8454292286735914,2.845429228673592,1.0,2.686722993850708,18,11.664579957723618,0.5216185428322494,31.5026271417737,0.0,1.0,16.43235446507967,1.0,0.8454293823099046,2.8454293823099044,0.0,2.6867475509643555,18,11.664552122354507,0.5216185789359491,31.502557575702667,106.0,0.0,16.432319315485945,1.0,R3,00000_001633
2.0207667050797795e-07,3.498808252899721e-06,-1.0,-2.384185791015625e-06,0.0,-8.344650268554688e-07,-9.399084599515106e-08,-0.00010797381401062012,13.0,-0.5945945945945945,-5.9670465063277334e-05,0.0,59,0.6251813755602673,2.3439351678935134,1.0,2.8691892623901367,14,9.423010289669037,0.5062701934370485,53.26637349277735,0.0,1.0,26.967177211878457,1.0,0.6251815776369378,2.3439386667017663,0.0,2.8691868782043457,14,9.42300945520401,0.5062700994462025,53.26626551896334,13.0,0.40540540540540543,26.967117541413394,1.0,R2,00000_001633
6.447833705847117e-07,5.170723320624404e-07,-1.0,-2.86102294921875e-06,0.0,-9.179115295410156e-06,3.293637705903407e-07,-2.7157366275787354e-05,109.0,-1.0,-3.7120410372182278e-06,0.0,60,0.9102537386264689,2.777140275047509,1.0,2.912045478820801,13,8.471595138311386,0.45761321126917875,26.46173707395792,0.0,1.0,12.109240478174566,1.0,0.9102543834098394,2.777140792119841,0.0,2.9120426177978516,13,8.47158595919609,0.45761354063294934,26.461709916591644,109.0,0.0,12.10923676613353,1.0,R2,00000_001633
5.791563018053836e-07,6.334216497982936e-07,-1.0,2.1457672119140625e-06,0.0,-1.0266900062561035e-05,3.2489727208595554e-07,-0.00010917335748672485,92.0,-1.0,-3.999993294456772e-05,0.0,61,0.7189034978142986,2.6923027271544133,1.0,2.6908836364746094,28,15.696906432509422,0.5186731700326288,51.17123278230429,0.0,1.0,26.54114552167535,1.0,0.7189040769706004,2.692303360576063,0.0,2.6908857822418213,28,15.69689616560936,0.5186734949299009,51.1711236089468,92.0,0.0,26.541105521742406,1.0,R1,00000_001633
9.284487978433731e-08,1.9298856073213244e-06,-1.0,5.7220458984375e-06,0.0,6.839632987976074e-06,3.6753680210388495e-08,-1.7367303371429443e-05,21.0,-0.75,-6.959409940776595e-06,0.0,62,0.6298645336926879,2.20428772792646,1.0,2.5632667541503906,14,8.414253607392311,0.5116317416970383,52.40983662754297,0.0,1.0,26.814535995807045,1.0,0.6298646265375677,2.204289657812067,0.0,2.563272476196289,14,8.414260447025299,0.5116317784507185,52.4098192602396,21.0,0.25,26.814529036397104,1.0,R2,00000_001633
-8.361522785271802e-08,-1.6791412793537575e-07,-1.0,7.176399230957031e-05,0.0,-3.88026237487793e-05,3.414218786579326e-07,-5.914270877838135e-05,103.0,-1.0,-1.5968421294587642e-05,0.0,63,0.7692772932679753,2.7010433723599774,1.0,2.7135562896728516,16,9.932208061218262,0.47365163144281736,35.27787804603577,0.0,1.0,16.70942449034559,1.0,0.7692772096527475,2.7010432044458494,0.0,2.713628053665161,16,9.932169258594513,0.473651972864696,35.27781890332699,103.0,0.0,16.709408521924296,1.0,R2,00000_001633
-5.764581464395846e-07,-5.764581469946961e-07,-1.0,-2.384185791015625e-06,0.0,-4.851818084716797e-05,-2.7036885752451667e-07,-9.319186210632324e-05,97.0,-1.0,-6.802221562196564e-05,0.0,64,0.8635620371512911,2.8635620371512913,1.0,2.894807815551758,24,15.389461100101471,0.6034979672042531,43.57432873547077,0.0,1.0,26.29701881414648,1.0,0.8635614606931447,2.8635614606931443,0.0,2.894805431365967,24,15.389412581920624,0.6034976968353956,43.574235543608665,97.0,0.0,26.296950791930858,1.0,R1,00000_002565
-4.7475715103661997e-07,-9.654589323560003e-07,-1.0,0.00011873245239257812,0.0,-3.165006637573242e-05,-4.5881504751044133e-07,-0.00010562688112258911,8.0,-0.6875,-8.132917841052745e-05,0.0,65,0.9408881093718198,2.796560960508472,1.0,2.350368022918701,16,10.085834324359894,0.5629621436208808,47.65600337833166,0.0,1.0,26.82852581826953,1.0,0.9408876346146687,2.7965599950495394,0.0,2.3504867553710938,16,10.085802674293518,0.5629616848058333,47.65589775145054,8.0,0.3125,26.82844448909112,1.0,R1,00000_002565
-2.52885620444232e-07,-2.463147182218961e-06,-1.0,7.43865966796875e-05,0.0,-3.361701965332031e-05,-6.942620323080462e-08,-0.0001182854175567627,17.0,-0.9411764705882353,-6.518293062285352e-05,0.0,66,0.6961809290448583,2.5291445587624315,1.0,2.850553274154663,14,9.506610572338104,0.5206944448815402,51.74384940415621,0.0,1.0,26.94273494153113,1.0,0.6961806761592378,2.5291420956152493,0.0,2.8506276607513428,14,9.506576955318451,0.5206943754553369,51.74373111873865,17.0,0.058823529411764705,26.942669758600506,1.0,R1,00000_002565
-4.001616442650402e-07,-2.6275701237032933e-06,-1.0,2.7179718017578125e-05,0.0,-2.0205974578857422e-05,7.369009336066767e-08,-5.9194862842559814e-05,15.0,-0.9487179487179487,-2.346386919782617e-05,0.0,67,0.734516080845086,2.0504139955334835,1.0,2.9835989475250244,11,7.368829667568207,0.4659088729580171,55.849393256008625,0.0,1.0,26.02072786729606,1.0,0.7345156806834418,2.0504113679633598,0.0,2.983626127243042,11,7.368809461593628,0.46590894664811044,55.84933406114578,15.0,0.05128205128205128,26.020704403426862,1.0,R3,00000_002565
-5.019654872873147e-07,-5.653522188175941e-07,-1.0,5.364418029785156e-05,0.0,-2.753734588623047e-05,4.1693825714173016e-07,-0.00013403594493865967,106.0,-1.0,-6.187931735013308e-05,0.0,68,0.8773667514460705,2.8381782829370334,1.0,2.4546775817871094,21,12.260664314031601,0.5623479279295277,32.368280470371246,0.0,1.0,18.20223545315507,1.0,0.8773662494805832,2.8381777175848146,0.0,2.4547312259674072,21,12.260636776685715,0.5623483448677848,32.36814643442631,106.0,0.0,18.20217357383772,1.0,R3,00000_002565
-1.964207437810117e-07,-9.374693528130251e-07,-1.0,3.5762786865234375e-06,0.0,-7.748603820800781e-06,-5.028677707574758e-08,-1.8343329429626465e-05,90.0,-1.0,-1.3641337169190138e-05,0.0,69,0.8662250506444812,2.4319511581543347,1.0,2.3256328105926514,13,9.233561992645264,0.5824059611445094,58.82408571988344,0.0,1.0,34.25949818213572,1.0,0.8662248542237374,2.431950220684982,0.0,2.325636386871338,13,9.233554244041443,0.5824059108577323,58.82406737655401,90.0,0.0,34.25948454079855,1.0,R1,00000_002565
2.49678549169019e-07,6.55996413634341e-07,-1.0,0.00010609626770019531,0.0,2.8789043426513672e-05,2.9819218994031615e-07,-8.213520050048828e-05,15.0,-0.8333333333333334,-3.721002265777429e-05,0.0,70,0.8392575924788317,2.8214167493729523,1.0,2.863693952560425,22,11.9725860953331,0.5996934264495171,40.396569952368736,0.0,1.0,24.225557451543615,1.0,0.8392578421573809,2.821417405369366,0.0,2.863800048828125,22,11.972614884376526,0.599693724641707,40.396487817168236,15.0,0.16666666666666666,24.225520241520957,1.0,R3,00000_002565
-1.4258342773132426e-07,-9.972818171277709e-08,-1.0,4.0531158447265625e-06,0.0,-1.1920928955078125e-05,-7.74116015733739e-08,-5.283951759338379e-05,87.0,-1.0,-3.33781126755639e-05,0.0,71,0.7026773911316843,2.6872163691586177,1.0,2.693835973739624,20,12.980518460273743,0.5495351099381625,56.07617675513029,0.0,1.0,30.815827958042355,1.0,0.7026772485482565,2.687216269430436,0.0,2.6938400268554688,20,12.980506539344788,0.5495350325265609,56.0761239156127,87.0,0.0,30.81579457992968,1.0,R3,00000_002565
3.9404011253907356e-07,3.250683341615712e-06,-0.8,2.3603439331054688e-05,0.0,3.993511199951172e-06,1.3310227675589203e-07,-6.51925802230835e-05,4.0,-0.8260869565217391,-2.9388001948404963e-05,0.0,72,0.9396292952453019,2.1373392131433313,1.0,2.746670961380005,8,5.355169594287872,0.5276225520184059,37.633332803845406,0.0,1.0,19.856195094922903,1.0,0.9396296892854145,2.137342463826673,0.2,2.746694564819336,8,5.355173587799072,0.5276226851206827,37.63326761126518,4.0,0.17391304347826086,19.856165706920955,1.0,R2,00000_000882
-6.406843823247854e-07,-2.2278011180265622e-06,-1.0,9.5367431640625e-05,0.0,-7.718801498413086e-06,2.3571845986225526e-07,3.2186508178710938e-06,20.0,-0.935483870967742,1.2332822226568396e-05,0.0,73,0.8065273134462262,1.4227294859162471,1.0,2.8346219062805176,5,2.9365932047367096,0.5181017068783341,45.245641745626926,0.0,1.0,23.44184421721492,1.0,0.8065266727618439,1.4227272581151291,0.0,2.834717273712158,5,2.936585485935211,0.518101942596794,45.245644964277744,20.0,0.06451612903225806,23.441856550037148,1.0,R1,00000_000882
3.8818837033716136e-10,-4.380701267958642e-06,-1.0,3.981590270996094e-05,0.0,-3.0800700187683105e-05,2.8757590608829986e-07,-3.565847873687744e-05,4.0,-0.95,-8.806147953066557e-06,0.0,74,0.9499892127970592,2.520365222733173,1.0,2.6363017559051514,14,6.24843031167984,0.5053982097504237,32.0457779020071,0.0,1.0,16.19587878173408,1.0,0.9499892131852475,2.5203608420319052,0.0,2.6363415718078613,14,6.248399510979652,0.5053984973263298,32.045742243528366,4.0,0.05,16.195869975586128,1.0,R1,00000_000882
3.659034354397406e-07,6.362014077776479e-06,-1.0,2.6702880859375e-05,0.0,1.3649463653564453e-05,5.769877509109733e-08,-4.9054622650146484e-05,4.0,-0.9411764705882353,-2.497221385411308e-05,0.0,75,0.8259667327474879,2.450951033050737,1.0,2.9679512977600098,8,5.326685786247253,0.5469341261218393,32.19195107370615,0.0,1.0,17.60687662865448,1.0,0.8259670986509233,2.450957395064815,0.0,2.967978000640869,8,5.326699435710907,0.5469341838206144,32.1919020190835,4.0,0.058823529411764705,17.606851656440625,1.0,R3,00000_000882
1.1102230246251565e-16,2.5710726121452865e-06,-1.0,4.029273986816406e-05,0.0,5.7220458984375e-06,-2.841834711997393e-08,-3.053247928619385e-05,4.0,-0.8421052631578947,-1.6496755415928988e-05,0.0,76,0.949999988079071,1.6244071410426184,1.0,2.6290104389190674,3,2.041049897670746,0.5121331001997552,30.264357201755047,0.0,1.0,15.499379079287602,1.0,0.9499999880790712,1.6244097121152306,0.0,2.6290507316589355,3,2.0410556197166443,0.5121330717814081,30.26432666927576,4.0,0.15789473684210525,15.499362582532186,1.0,R2,00000_000882
4.446710222261174e-08,-6.0077525840807056e-06,-0.7,-2.7179718017578125e-05,0.0,-3.421306610107422e-05,3.930202446822406e-08,-5.817413330078125e-05,101.0,-1.0,-2.541489672225339e-05,0.0,77,0.5632217997198199,1.795668768909261,1.0,2.5487639904022217,9,5.202684789896011,0.4638265261374922,39.89137315005064,0.0,1.0,18.502677031042417,1.0,0.5632218441869221,1.795662761156677,0.3,2.548736810684204,9,5.20265057682991,0.46382656543951667,39.89131497591734,101.0,0.0,18.502651616145695,1.0,R2,00000_000882
6.327256096838596e-07,6.050954699077238e-06,-1.0,2.1219253540039062e-05,0.0,1.2755393981933594e-05,5.932187924773125e-07,-4.019588232040405e-05,4.0,-0.9375,-2.0080202034478134e-07,0.0,78,0.8306959794635833,2.294187281331294,1.0,2.977609872817993,7,4.778308808803558,0.4777658269761124,32.03445512056351,0.0,1.0,15.304967942405185,1.0,0.830696612189193,2.294193332285993,0.0,2.977631092071533,7,4.77832156419754,0.4777664201949049,32.03441492468119,4.0,0.0625,15.304967741603164,1.0,R3,00000_000882
6.036106799944818e-07,2.8013942046101192e-06,-1.0,1.3113021850585938e-05,0.0,6.318092346191406e-06,7.907608123858267e-08,-5.8963894844055176e-05,3.0,-0.9230769230769231,-2.7422022991885342e-05,0.0,79,0.875908803917397,2.0502916349286693,1.0,2.9834961891174316,9,5.993096590042114,0.5226630281211677,42.94888474792242,0.0,1.0,22.44779415677617,1.0,0.875909407528077,2.050294436322874,0.0,2.9835093021392822,9,5.9931029081344604,0.522663107197249,42.948825784027576,3.0,0.07692307692307693,22.447766734753177,1.0,R2,00000_000882
1.0552246632045126e-08,4.138320866209355e-06,-1.0,3.409385681152344e-05,0.0,1.5437602996826172e-05,8.015652809834073e-07,2.5540590286254883e-05,4.0,-0.9047619047619048,3.810917270996583e-05,0.0,80,0.9497375887339253,1.5516640536632496,1.0,2.5059142112731934,3,2.026983857154846,0.43524789599380187,33.67494162917137,0.0,1.0,14.656947491810929,1.0,0.949737599286172,1.5516681919841158,0.0,2.505948305130005,3,2.026999294757843,0.43524869755908285,33.67496716976166,4.0,0.09523809523809523,14.656985600983639,1.0,R2,00000_000130
2.989336540526466e-07,1.0715199075139736e-05,-0.5,8.153915405273438e-05,0.0,4.1604042053222656e-05,3.369570670819222e-07,-7.630884647369385e-05,4.0,-0.8181818181818181,-2.1323834076270032e-05,0.0,81,0.8516910317216181,2.027285838715804,1.0,2.9343807697296143,7,4.861540794372559,0.45298505593501803,39.30162036418915,0.0,1.0,17.803046699009066,1.0,0.8516913306552721,2.027296553914879,0.5,2.934462308883667,7,4.861582398414612,0.4529853928920851,39.301544055342674,4.0,0.18181818181818182,17.80302537517499,1.0,R1,00000_000130
0.0,-4.07851334727205e-06,-0.4,2.288818359375e-05,0.0,-1.33514404296875e-05,-9.809805301408403e-07,-2.276897430419922e-05,5.0,-0.5,-4.0756775987915717e-05,0.0,82,0.949999988079071,1.9377314803021886,1.0,2.7783732414245605,4,2.68879234790802,0.6171840962546045,27.22189551591873,0.0,1.0,16.800920982329572,1.0,0.949999988079071,1.9377274017888413,0.6,2.7783961296081543,4,2.6887789964675903,0.6171831152740743,27.221872746944427,5.0,0.5,16.800880225553584,1.0,R3,00000_000130
-1.189167893822507e-06,-3.458406132361702e-06,-0.9,2.7418136596679688e-05,0.0,-1.4185905456542969e-05,3.915109411112283e-07,-0.00015608221292495728,3.0,-0.8695652173913043,-7.137281748370583e-05,0.0,83,0.9197913729533794,1.2863096456260201,1.0,2.951486349105835,2,1.3672720789909363,0.5508495199478418,37.30433598905802,0.0,1.0,20.549075571545607,1.0,0.9197901837854856,1.2863061872198878,0.1,2.9515137672424316,2,1.3672578930854797,0.5508499114587829,37.30417990684509,3.0,0.13043478260869565,20.549004198728124,1.0,R1,00000_000130
2.408021065103405e-06,7.674650242650571e-06,-1.0,7.700920104980469e-05,0.0,2.2470951080322266e-05,1.2122287789684272e-06,-7.560849189758301e-05,4.0,-0.56,1.0255282038684754e-05,0.0,84,0.9293649230181206,1.431873772493883,1.0,2.4078640937805176,3,2.0173537135124207,0.4730560002983012,37.9651310518384,0.0,1.0,17.95963304618351,1.0,0.9293673310391857,1.4318814471441257,0.0,2.4079411029815674,3,2.017376184463501,0.47305721252708016,37.9650554433465,4.0,0.44,17.959643301465547,1.0,R1,00000_000130
-5.3069066918709495e-09,-2.715811516784683e-06,-0.6,5.435943603515625e-05,0.0,-1.2814998626708984e-05,-8.785030823910134e-07,-6.0230493545532227e-05,4.0,-0.6666666666666667,-6.1965075904169e-05,0.0,85,0.9498783358783339,1.5602557216351483,1.0,2.686448097229004,3,2.057935893535614,0.5370319401017217,33.71579520404339,0.0,1.0,18.106458910499747,1.0,0.9498783305714272,1.5602530058236315,0.4,2.686502456665039,3,2.0579230785369873,0.5370310615986393,33.71573497354984,4.0,0.3333333333333333,18.106396945423842,1.0,R1,00000_000130
1.1102230246251565e-16,1.0356784224452298e-05,-1.0,-6.413459777832031e-05,0.0,4.06801700592041e-05,2.5815584866473174e-06,6.595253944396973e-05,5.0,-0.7222222222222222,0.00011030249063281872,0.0,86,0.949999988079071,2.58195240933822,1.0,2.812486410140991,10,5.295041978359222,0.5299584649949417,29.187877863645554,0.0,1.0,15.468362949077434,1.0,0.9499999880790712,2.5819627661224445,0.0,2.812422275543213,10,5.295082658529282,0.5299610465534283,29.187943816184998,5.0,0.2777777777777778,15.468473251568067,1.0,R1,00000_000130
5.315074658174268e-08,8.765713120695295e-06,-0.7,5.054473876953125e-05,0.0,2.8431415557861328e-05,1.859847913010526e-06,1.920759677886963e-05,8.0,-0.9444444444444444,6.751908879110147e-05,0.0,87,0.9497094538791698,1.816300021405856,1.0,2.870093822479248,4,2.6623547077178955,0.5404361675828003,30.722175009548664,0.0,1.0,16.60337452196856,1.0,0.9497095070299164,1.8163087871189767,0.3,2.8701443672180176,4,2.6623831391334534,0.5404380274307133,30.722194217145443,8.0,0.05555555555555555,16.603442041057352,1.0,R1,00000_000130
5.158211244804534e-07,2.727936385227281e-06,-1.0,-5.4836273193359375e-06,0.0,1.2934207916259766e-05,1.8195759021732982e-07,4.373490810394287e-06,8.0,-0.9642857142857143,1.0192356768357058e-05,0.0,88,0.893417533207674,2.6158912079277545,1.0,2.272336483001709,12,8.087330162525177,0.5118549738133868,43.71218006312847,0.0,1.0,22.374296781538675,1.0,0.8934180490287985,2.6158939358641398,0.0,2.2723309993743896,12,8.087343096733093,0.5118551557709771,43.71218443661928,8.0,0.03571428571428571,22.374306973895443,1.0,R1,00000_001939
-0.0011999958013194645,-0.18655077520376784,-1.0,-0.12388277053833008,-1.0,-0.6388240307569504,-0.0020851573086567154,0.10068821161985397,9.0,-0.875,-0.027393929775268333,0.0,89,0.9499246704782327,2.6193065061339387,1.0,2.5508124828338623,13,6.762086793780327,0.46634540689888637,35.55581333115697,0.0,1.0,16.581290235539246,1.0,0.9487246746769132,2.432755730930171,0.0,2.4269297122955322,12,6.1232627630233765,0.46426024959022966,35.65650154277682,9.0,0.125,16.553896305763978,1.0,R1,00000_001939
8.515219518390182e-08,2.21789942411732e-07,-1.0,-2.384185791015625e-05,0.0,1.3530254364013672e-05,4.643069750898121e-08,-2.9087066650390625e-05,36.0,-0.9736842105263158,-1.2214698468682172e-05,0.0,90,0.6325637986567493,2.6238687426045084,1.0,2.670923948287964,18,11.583605527877808,0.49512743118453195,47.10477324575186,0.0,1.0,23.32286537369898,1.0,0.6325638838089445,2.623868964394451,0.0,2.6709001064300537,18,11.583619058132172,0.49512747761522946,47.10474415868521,36.0,0.02631578947368421,23.322853159000513,1.0,R1,00000_001939
-2.807553411976471e-09,1.24550796698486e-06,-1.0,-1.2636184692382812e-05,0.0,1.0266900062561035e-05,1.2281948646997165e-07,2.4221837520599365e-05,10.0,-0.8518518518518519,1.8589093389920208e-05,0.0,91,0.9184600422562026,2.4914215581593058,1.0,2.3164830207824707,14,7.783927351236343,0.5485558607129521,43.16952986270189,0.0,1.0,23.680898610407926,1.0,0.9184600394486492,2.4914228036672728,0.0,2.3164703845977783,14,7.783937618136406,0.5485559835324386,43.16955408453941,10.0,0.14814814814814814,23.680917199501316,1.0,R2,00000_001939
1.6163237093191896e-07,3.9086075620531346e-07,-1.0,2.0265579223632812e-05,0.0,1.6689300537109375e-06,8.075850388422623e-08,-2.4437904357910156e-06,100.0,-1.0,2.161391009281033e-06,0.0,92,0.8907169959167002,2.4796383813759273,1.0,2.5065560340881348,10,7.065281569957733,0.5356120607023408,42.97150965034962,0.0,1.0,23.01605883531428,1.0,0.8907171575490711,2.4796387722366835,0.0,2.5065762996673584,10,7.065283238887787,0.5356121414608447,42.97150720655918,100.0,0.0,23.01606099670529,1.0,R2,00000_001939
5.0727645972692414e-08,6.648246406726344e-07,-1.0,-1.239776611328125e-05,0.0,-4.410743713378906e-06,1.7237459981611636e-07,-5.529075860977173e-05,8.0,-0.8571428571428572,-2.178320775314546e-05,0.0,93,0.9474312644929074,2.4599489007296858,1.0,2.9426681995391846,10,6.222912937402725,0.513966172299707,38.48816096782684,0.0,1.0,19.78161277148895,1.0,0.9474313152205533,2.4599495655543264,0.0,2.9426558017730713,10,6.222908526659012,0.5139663446743068,38.48810567706823,8.0,0.14285714285714285,19.781590988281195,1.0,R2,00000_001939
