mode,scope,method_a,method_b,metric,higher_is_better,n_clusters,n_paired_observations,method_a_mean,method_b_mean,difference_a_minus_b,ci95_low,ci95_high,bootstrap_probability_a_better
dynamic,aggregate,route_aware_stage2,dwa_semantic,success,True,100,800,0.9375,0.56625,0.37124999999999997,0.2825,0.46374999999999994,1.0
dynamic,aggregate,route_aware_stage2,dwa_semantic,stuck,False,100,800,0.11125,0.51,-0.39875,-0.49,-0.30500000000000005,1.0
dynamic,aggregate,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,800,0.7167829154641633,0.6192949278003236,0.0974879876638397,0.07509305755275311,0.1207464053055372,0.0
dynamic,aggregate,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,800,0.7159436585640985,0.615728460149241,0.10021519841485749,0.0782143237580226,0.12291620815849737,0.0
dynamic,aggregate,route_aware_stage2,dwa_semantic,hard_contact,False,100,800,0.06375,0.0475,0.01625,0.0025000000000000022,0.03,0.0073
dynamic,aggregate,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,800,0.10303250000000003,0.0749075,0.028125000000000025,-0.004446359375000011,0.05647187499999999,0.043
dynamic,aggregate,route_aware_stage2,dwa_semantic,stale_exposure,False,100,800,1.6851588494703396,1.0078704824701434,0.6772883670001961,0.1806351003396252,1.1759031510392022,0.0045
dynamic,aggregate,route_aware_stage2,dwa_semantic,reaction_delay,False,100,800,6.9025,2.88,4.0225,1.65,6.711281249999999,0.0002
dynamic,aggregate,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,800,1.0376933569913842,1.4133269161427398,-0.37563355915135554,-0.44709009237742964,-0.30856069079292403,1.0
dynamic,aggregate,route_aware_stage2,dwa_semantic,compute_ms,False,100,800,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,success,True,100,100,0.79,0.54,0.25,0.14,0.36000000000000004,1.0
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.21,0.54,-0.33000000000000007,-0.44999999999999996,-0.21999999999999997,1.0
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.5882493896812612,0.5506700597629162,0.037579329918345006,0.004153138842399981,0.08352765161134382,0.0107
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.588145023387894,0.551367274246923,0.03677774914097098,0.0035851740852973855,0.08329307896628237,0.0128
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.08,0.07,0.009999999999999995,-0.05,0.07,0.3
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.082426,0.09071,-0.008284,-0.074150875,0.054141999999999996,0.5987
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,1.3516783361087439,1.0484346118511407,0.30324372425760315,-0.2238987853199574,0.8491267488839752,0.1304
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,7.18,3.36,3.82,0.96,7.160249999999997,0.0021
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,1.1424872005583153,1.4312196526687522,-0.28873245211043685,-0.38612553889775747,-0.1866623371644339,1.0
dynamic,event:corridor_closes,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,success,True,100,100,0.97,0.59,0.38,0.28,0.48,1.0
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.18,0.49,-0.31,-0.42000000000000004,-0.19999999999999998,1.0
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.5611592716293515,0.5386085349491652,0.022550736680186367,0.0076489734595927075,0.038665339032596224,0.0013
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.5612000102498927,0.5392224307978082,0.02197757945208456,0.0068132556589477035,0.03806753080084596,0.0011
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,1.0847833775880635,0.7141989070705472,0.3705844705175163,-0.1273628199995331,0.8790259631918804,0.075
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,5.12,2.29,2.83,0.4900000000000002,5.61,0.0071
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,1.0354767847004562,1.3829336344049188,-0.34745684970446256,-0.4203594768968688,-0.27474162870496177,1.0
dynamic,event:corridor_opens,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,success,True,100,100,1.0,0.6,0.4,0.31000000000000005,0.5,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.0,0.46,-0.46,-0.56,-0.36,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.5609645343718519,0.5592251670268489,0.0017393673450030178,-0.029745829906747085,0.025246158037985068,0.4147
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.5609645343718519,0.5597495560902307,0.001214978281621204,-0.029832796525210353,0.024731969628480132,0.4194
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.0,0.02,-0.02,-0.05,0.0,0.8619
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.0,0.061568000000000005,-0.061568000000000005,-0.170562,0.0,0.8658
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,1.597126728907138,0.9773515582872478,0.6197751706198902,0.0928749866320742,1.1430671655610423,0.0101
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,8.17,3.2,4.97,2.12,8.270249999999997,0.0001
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,0.9741893376927412,1.3891654018029111,-0.41497606411016996,-0.4879619051086601,-0.34555665288955373,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,success,True,100,100,0.97,0.54,0.42999999999999994,0.32999999999999996,0.53,1.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.24,0.57,-0.32999999999999996,-0.44000000000000006,-0.21000000000000002,1.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.8609507040666178,0.6756998758145448,0.18525082825207295,0.14696740550726334,0.2245982634842157,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.8593819992686602,0.6640019367670186,0.19538006250164164,0.15552853730491673,0.234466956056638,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,1.7985755041117966,0.9149835734051764,0.8835919307066201,0.31047941852783845,1.4776930959961707,0.0006
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,5.57,2.2,3.37,1.0100000000000002,6.219999999999999,0.0012
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,1.070322252631771,1.43227713410404,-0.36195488147226884,-0.44015210749669836,-0.28446385892475734,1.0
dynamic,event:delayed_escape_opens,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,success,True,100,100,0.99,0.61,0.38,0.2899999999999999,0.47,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.04,0.48,-0.44,-0.54,-0.34,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.7430786622942395,0.6059570125684267,0.13712164972581276,0.08110280266113358,0.20160967196235716,0.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.7425037565876726,0.6009543308117327,0.14154942577593999,0.08372073011273397,0.20466637083129202,0.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.35,0.22,0.12999999999999998,0.04000000000000001,0.22,0.0013
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.651124,0.342988,0.308136,0.12863900000000006,0.494201,0.0004
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,1.1167495501174627,1.1093475503648964,0.0074019997525662795,-0.4893260501862703,0.5016930606691642,0.4876
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,5.74,3.98,1.7600000000000002,-1.25,4.859999999999999,0.1225
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,0.9935471401425326,1.3902671974560992,-0.3967200573135665,-0.4665044077670679,-0.3289220088839142,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,success,True,100,100,1.0,0.57,0.43000000000000005,0.32999999999999996,0.53,1.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.0,0.49,-0.49,-0.59,-0.39,1.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.8532287560641854,0.6954844792403463,0.15774427682383907,0.12107098451550062,0.19530873522324924,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.8532287560641854,0.687891876297253,0.16533687976693234,0.12936146103200635,0.20216806884373253,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,2.4756531677234173,1.2424047770823539,1.2332483906410634,0.5445712892227768,1.9405467585706193,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,8.23,2.76,5.470000000000001,2.4,9.0,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,0.9743040451595694,1.409489561267046,-0.4351855161074766,-0.5093266295886363,-0.3652415329931767,1.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,success,True,100,100,0.78,0.5,0.28,0.16999999999999993,0.39000000000000007,1.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.22,0.56,-0.3400000000000001,-0.45999999999999996,-0.22,1.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.9024305164637981,0.7198146340152642,0.18261588244853388,0.12702590290469878,0.24211031274988531,0.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.8979236994406294,0.7122163546166788,0.18570734482395068,0.1309718939449738,0.24523224717636877,0.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.08,0.07,0.009999999999999995,-0.05,0.07,0.3082
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.09071000000000001,0.10399399999999998,-0.013283999999999963,-0.10606499999999996,0.06742599999999999,0.6009
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,2.1342722879670264,1.2234752136099933,0.910797074357033,0.19831518555446503,1.6392412292920115,0.0067
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,7.35,2.73,4.619999999999999,1.5700000000000003,8.309999999999999,0.0006
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,1.1366523563638493,1.4598970742192245,-0.32324471785537523,-0.4241107993202096,-0.2174152068261405,1.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,success,True,100,100,1.0,0.58,0.42000000000000004,0.31999999999999995,0.52,1.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,stuck,False,100,100,0.0,0.49,-0.49,-0.5802499999999997,-0.39,1.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,event_window_cvar_violation,False,100,100,0.6642014891420012,0.6088996590250765,0.05530183011692469,0.028255699485526604,0.08225634268025799,0.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.6642014891420012,0.610423921566283,0.053777567575718166,0.026170433244538042,0.08078400170216413,0.0001
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,1.9224318432390688,0.8327676680897921,1.0896641751492768,0.5111600807865438,1.6921219557096532,0.0001
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,7.86,2.52,5.34,2.46,8.739999999999998,0.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,0.9745677386818382,1.4113656732189321,-0.4367979345370939,-0.5105605395911289,-0.3668792136340411,1.0
dynamic,event:puddle_expansion,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,aggregate,route_aware_stage2,stage1,success,True,100,800,0.9375,1.0,-0.0625,-0.08499999999999996,-0.04125000000000001,0.0
dynamic,aggregate,route_aware_stage2,stage1,stuck,False,100,800,0.11125,0.0,0.11125,0.08375,0.13875,0.0
dynamic,aggregate,route_aware_stage2,stage1,event_window_cvar_violation,False,100,800,0.7167829154641633,0.8596833750601368,-0.14290045959597353,-0.18078052273514267,-0.10628453341836673,1.0
dynamic,aggregate,route_aware_stage2,stage1,post_event_cvar_violation,False,100,800,0.7159436585640985,0.8596833750601368,-0.14373971649603834,-0.18275338550249423,-0.10635020851542955,1.0
dynamic,aggregate,route_aware_stage2,stage1,hard_contact,False,100,800,0.06375,0.2275,-0.16375,-0.1925,-0.13499999999999998,1.0
dynamic,aggregate,route_aware_stage2,stage1,hard_hazard_length_m,False,100,800,0.10303250000000003,0.52657525,-0.42354275,-0.5038472000000002,-0.346366678125,1.0
dynamic,aggregate,route_aware_stage2,stage1,stale_exposure,False,100,800,1.6851588494703396,2.647489957788233,-0.9623311083178934,-1.3887022590558282,-0.5522687549306751,1.0
dynamic,aggregate,route_aware_stage2,stage1,reaction_delay,False,100,800,6.9025,10.3,-3.397500000000001,-5.642499999999999,-1.519968750000001,0.9999
dynamic,aggregate,route_aware_stage2,stage1,path_length_ratio,False,100,800,1.0376933569913842,0.9585100841484067,0.07918327284297755,0.0592486813975933,0.10083333042314686,0.0
dynamic,aggregate,route_aware_stage2,stage1,compute_ms,False,100,800,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,success,True,100,100,0.79,1.0,-0.20999999999999996,-0.30000000000000004,-0.13,0.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,stuck,False,100,100,0.21,0.0,0.21,0.13,0.29,0.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,event_window_cvar_violation,False,100,100,0.5882493896812612,0.9178171394637347,-0.3295677497824735,-0.4393808145626978,-0.22276899340891057,1.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,post_event_cvar_violation,False,100,100,0.588145023387894,0.9178171394637347,-0.3296721160758407,-0.4384794329621577,-0.2220451441548086,1.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,hard_contact,False,100,100,0.08,0.4,-0.32,-0.42,-0.22999999999999998,1.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,hard_hazard_length_m,False,100,100,0.082426,0.9204729999999999,-0.8380469999999999,-1.0956837,-0.597337,1.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,stale_exposure,False,100,100,1.3516783361087439,2.1961595786784884,-0.8444812425697446,-1.2684446074388007,-0.45703840550790964,1.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,reaction_delay,False,100,100,7.18,10.3,-3.120000000000001,-5.4399999999999995,-1.0200000000000014,0.9985
dynamic,event:corridor_closes,route_aware_stage2,stage1,path_length_ratio,False,100,100,1.1424872005583153,0.9585100841484067,0.18397711640990866,0.11273007169489523,0.26336941341957437,0.0
dynamic,event:corridor_closes,route_aware_stage2,stage1,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,success,True,100,100,0.97,1.0,-0.030000000000000027,-0.06999999999999995,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,stuck,False,100,100,0.18,0.0,0.18,0.11,0.26,0.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,event_window_cvar_violation,False,100,100,0.5611592716293515,0.5673735729544431,-0.006214301325091598,-0.008313539407153852,-0.004106865390254483,1.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,post_event_cvar_violation,False,100,100,0.5612000102498927,0.5673735729544431,-0.006173562704550384,-0.00832594416527307,-0.0041247496222567214,1.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,hard_contact,False,100,100,0.0,0.2,-0.2,-0.28,-0.13,1.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,hard_hazard_length_m,False,100,100,0.0,0.420917,-0.420917,-0.6107689999999999,-0.25106500000000004,1.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,stale_exposure,False,100,100,1.0847833775880635,2.148814486479312,-1.0640311088912486,-1.5427509560152566,-0.6338768227611667,1.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,reaction_delay,False,100,100,5.12,10.3,-5.180000000000001,-7.98,-2.8499999999999996,1.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,path_length_ratio,False,100,100,1.0354767847004562,0.9585100841484067,0.07696670055204957,0.05122737383580902,0.10885002599536191,0.0
dynamic,event:corridor_opens,route_aware_stage2,stage1,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,success,True,100,100,1.0,1.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,stuck,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,event_window_cvar_violation,False,100,100,0.5609645343718519,0.5681522578836694,-0.007187723511817512,-0.009408014544631875,-0.005140871346737176,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,post_event_cvar_violation,False,100,100,0.5609645343718519,0.5681522578836694,-0.007187723511817512,-0.009344890622252331,-0.0051121592822615455,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,stale_exposure,False,100,100,1.597126728907138,2.1961595786784884,-0.5990328497713504,-0.9815951828302357,-0.25548159780723234,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,stage1,reaction_delay,False,100,100,8.17,10.3,-2.130000000000001,-4.37,-0.23000000000000043,0.9869
