arm,best_risk,dataset,episode_id,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,nominal_risk,regime,stage
zero,0.0,DFC2018,0000,0,1.3467246294021606,2.3114726543426514,0.0,0.0,soft-dominant-test,31
zero,0.0,DFC2018,0000,0,1.3883569240570068,2.2652127742767334,0.0,0.0,soft-dominant-test,32
zero,0.0,DFC2018,0000,0,1.388371467590332,2.2652106285095215,0.0,0.0,soft-dominant-test,33
zero,0.0,DFC2018,0000,0,1.3883792161941528,2.265209436416626,0.0,0.0,soft-dominant-test,34
zero,0.0,DFC2018,0000,0,1.3883792161941528,2.265209197998047,0.0,0.0,soft-dominant-test,35
zero,0.0,DFC2018,0000,0,1.38837468624115,2.2652077674865723,0.0,0.0,soft-dominant-test,36
zero,0.0,DFC2018,0000,0,1.3872660398483276,2.2646708488464355,0.0,1.2284270193655782e-06,soft-dominant-test,37
zero,1.642336286527176e-07,DFC2018,0000,0,1.3856594562530518,2.263901710510254,0.0,6.056811102439497e-06,soft-dominant-test,38
zero,9.6124921129583e-07,DFC2018,0000,0,1.3863470554351807,2.264392375946045,0.0,1.9804049268638362e-05,soft-dominant-test,39
zero,1.4108306349847055e-06,DFC2018,0000,0,1.3856148719787598,2.263932704925537,0.0,1.300253169726299e-05,soft-dominant-test,40
zero,0.0,DFC2018,0000,0,1.3842724561691284,2.2632131576538086,0.0,0.0,soft-dominant-test,41
zero,0.0,DFC2018,0000,0,1.3767595291137695,2.2890913486480713,0.0,0.0,soft-dominant-test,42
zero,0.0,DFC2018,0000,0,1.3711572885513306,2.3029956817626953,0.0,0.0,soft-dominant-test,43
zero,0.0,DFC2018,0000,0,1.372361183166504,2.3035366535186768,0.0,0.0,soft-dominant-test,44
zero,0.0,DFC2018,0000,0,1.3766664266586304,2.294973850250244,0.0,0.0,soft-dominant-test,45
zero,0.0,DFC2018,0000,0,1.374739646911621,2.2985262870788574,0.0,0.0,soft-dominant-test,46
zero,0.0,DFC2018,0000,0,1.3736567497253418,2.30163311958313,0.0,0.0,soft-dominant-test,47
zero,0.0,DFC2018,0000,0,1.3734095096588135,2.3022775650024414,0.0,0.0,soft-dominant-test,48
zero,0.0,DFC2018,0000,0,1.3734620809555054,2.302088975906372,0.0,0.0,soft-dominant-test,49
zero,0.0,DFC2018,0000,0,1.37270188331604,2.3020191192626953,0.0,0.0,soft-dominant-test,50
zero,0.0,DFC2018,0000,0,1.3731582164764404,2.301929235458374,0.0,0.0,soft-dominant-test,51
zero,0.0,DFC2018,0000,0,1.373510479927063,2.301894187927246,0.0,0.0,soft-dominant-test,52
zero,0.0,DFC2018,0000,0,1.3735780715942383,2.301894426345825,0.0,0.0,soft-dominant-test,53
zero,0.0,DFC2018,0000,0,1.3735495805740356,2.3019001483917236,0.0,0.0,soft-dominant-test,54
zero,0.0,DFC2018,0000,0,1.3745615482330322,2.301759958267212,0.0,0.0,soft-dominant-test,55
zero,0.0,DFC2018,0000,0,1.3759641647338867,2.2949912548065186,0.0,0.0,soft-dominant-test,56
zero,0.0,DFC2018,0000,0,1.3743723630905151,2.29876708984375,0.0,0.0,soft-dominant-test,57
zero,0.0,DFC2018,0000,0,1.372901201248169,2.3016550540924072,0.0,8.7425814943957e-08,soft-dominant-test,58
zero,2.228499963970639e-06,DFC2018,0000,0,1.3685762882232666,2.3005499839782715,0.0,0.0005155759349994987,soft-dominant-test,59
zero,9.541105900368052e-05,DFC2018,0000,1,1.3581825494766235,2.2955167293548584,0.0,0.0183012130720878,soft-dominant-test,60
zero,0.030439913796726614,DFC2018,0000,0,1.3511300086975098,2.291079521179199,0.0,0.0352756001908953,soft-dominant-test,61
zero,0.012244091715144312,DFC2018,0000,0,1.3477387428283691,2.289126396179199,0.0,0.012607885585263526,soft-dominant-test,62
zero,8.818450968798668e-05,DFC2018,0000,0,1.3427274227142334,2.286501884460449,0.0,0.0007447385190365216,soft-dominant-test,63
zero,0.002291637121743406,DFC2018,0000,0,1.3405427932739258,2.2865588665008545,0.0,0.005777076757415974,soft-dominant-test,64
zero,0.025514298749233905,DFC2018,0000,0,1.3369135856628418,2.2852180004119873,0.0,0.03453708401260277,soft-dominant-test,65
learned,0.2358458675444126,DFC2018,0000,1,1.0181019306182861,2.073268175125122,2.073268175125122,0.2493764248987039,soft-dominant-test,0
learned,0.24959557503461838,DFC2018,0000,0,0.8857138156890869,2.0131545066833496,0.0,0.2499172861377398,soft-dominant-test,1
learned,0.1811814901108543,DFC2018,0000,0,0.9320875406265259,2.059624671936035,0.0,0.19050535466521978,soft-dominant-test,2
learned,0.045566057572917394,DFC2018,0000,0,1.0353690385818481,2.117945671081543,0.0,0.047775278644015394,soft-dominant-test,3
learned,0.006565390676550524,DFC2018,0000,0,1.1630791425704956,2.1938273906707764,0.0,0.007595580747732811,soft-dominant-test,4
learned,2.1814337491044e-05,DFC2018,0000,0,1.2994455099105835,2.2374870777130127,0.0,2.185434200393151e-05,soft-dominant-test,5
learned,1.0831391561438863e-08,DFC2018,0000,0,1.3511734008789062,2.247587203979492,0.0,1.733945638922781e-08,soft-dominant-test,6
learned,2.227133766297129e-08,DFC2018,0000,0,1.364883303642273,2.253155469894409,0.0,6.380815958014392e-08,soft-dominant-test,7
learned,1.96291739806842e-10,DFC2018,0000,0,1.3818870782852173,2.258463144302368,0.0,4.5096752387951966e-08,soft-dominant-test,8
learned,1.1263792093485492e-08,DFC2018,0000,0,1.3863050937652588,2.2622427940368652,0.0,1.6466618824040324e-07,soft-dominant-test,9
learned,0.0,DFC2018,0000,0,1.3874187469482422,2.263986110687256,0.0,3.799573446864694e-05,soft-dominant-test,10
learned,2.0290386052122336e-07,DFC2018,0000,0,1.385087490081787,2.2644386291503906,0.0,0.00028519624561340606,soft-dominant-test,11
learned,2.3870924805521426e-05,DFC2018,0000,0,1.3837921619415283,2.2631778717041016,0.0,0.001088248109833027,soft-dominant-test,12
