arm,correct_activation,dataset,dot_safe,episode_id,false_activation,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,path_index,raw_soft_force_norm,raw_soft_force_perp_norm,regime,soft_force_norm,soft_force_perp_norm
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09703966975212097,0.12130420655012131,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09703966975212097,0.12130420655012131,0.0,6,4.181348685960984e-06,3.7669833545805886e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09703966975212097,0.12130420655012131,0.0,6,5.170490840100683e-05,4.6581029891967773e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09696243703365326,0.12135693430900574,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09696243703365326,0.12135693430900574,0.0,12,0.0417550653219223,0.01264890842139721,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09696243703365326,0.12135693430900574,0.0,12,0.5161023139953613,0.1563434600830078,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09314921498298645,0.11920535564422607,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09314921498298645,0.11920535564422607,0.0,18,0.02326575107872486,0.01640203967690468,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.09314921498298645,0.11920535564422607,0.0,18,0.29276055097579956,0.20639222860336304,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08594927191734314,0.1134219840168953,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08594927191734314,0.1134219840168953,0.0,24,0.030733512714505196,0.006189774721860886,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08594927191734314,0.1134219840168953,0.0,24,0.40644916892051697,0.08185945451259613,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08041627705097198,0.10899961739778519,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08041627705097198,0.10899961739778519,0.0,30,0.006025644950568676,0.005400124937295914,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08041627705097198,0.10899961739778519,0.0,30,0.08292201161384583,0.07431390881538391,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08373842388391495,0.11138390004634857,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08373842388391495,0.11138390004634857,0.0,36,0.0013865117216482759,0.0013718957779929042,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08373842388391495,0.11138390004634857,0.0,36,0.018672065809369087,0.018475234508514404,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08004080504179001,0.10818325728178024,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08004080504179001,0.10818325728178024,0.0,42,5.041522399551468e-06,4.655618340621004e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.08004080504179001,0.10818325728178024,0.0,42,6.990252586547285e-05,6.455183029174805e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07832846790552139,0.10681799799203873,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07832846790552139,0.10681799799203873,0.0,48,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07832846790552139,0.10681799799203873,0.0,48,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07835263013839722,0.10688939690589905,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07835263013839722,0.10688939690589905,0.0,54,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07835263013839722,0.10688939690589905,0.0,54,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07744627445936203,0.10672202706336975,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07744627445936203,0.10672202706336975,0.0,60,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.07744627445936203,0.10672202706336975,0.0,60,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.0766529068350792,0.10540545731782913,0.0,66,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.0766529068350792,0.10540545731782913,0.0,66,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_00,0,0,0.0766529068350792,0.10540545731782913,0.0,66,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.08370715379714966,0.10999951511621475,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.08370715379714966,0.10999951511621475,0.0,0,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.08370715379714966,0.10999951511621475,0.0,0,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.07558353990316391,0.10126800835132599,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0540117472410202,00003_000793_01,0,0,0.07558353990316391,0.10126800835132599,0.0,6,0.06863485276699066,0.01845637336373329,R2,0.0,0.0
fixed,0,RELLIS-3D,0.8000316619873047,00003_000793_01,0,0,0.07558353990316391,0.10126800835132599,0.0,6,1.016631841659546,0.2733791172504425,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09806246310472488,0.12114794552326202,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09806246310472488,0.12114794552326202,0.0,12,0.002198099857196212,0.0010713948868215084,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09806246310472488,0.12114794552326202,0.0,12,0.02721589431166649,0.013265535235404968,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.10232918709516525,0.12388619780540466,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.10232918709516525,0.12388619780540466,0.0,18,0.02952917292714119,0.014018099755048752,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.10232918709516525,0.12388619780540466,0.0,18,0.35753586888313293,0.1697295606136322,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09917096048593521,0.12111543118953705,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09917096048593521,0.12111543118953705,0.0,24,0.0351889505982399,0.034876108169555664,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09917096048593521,0.12111543118953705,0.0,24,0.43581095337867737,0.4319364130496979,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09280183911323547,0.11786156892776489,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09280183911323547,0.11786156892776489,0.0,30,0.02638712339103222,0.005359509494155645,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.09280183911323547,0.11786156892776489,0.0,30,0.33582353591918945,0.06820937991142273,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.0852743461728096,0.11178632080554962,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.0852743461728096,0.11178632080554962,0.0,36,0.008288225159049034,0.008257529698312283,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.0852743461728096,0.11178632080554962,0.0,36,0.11121518909931183,0.11080330610275269,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.08432016521692276,0.10964895784854889,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.008432058617472649,00003_000793_01,0,0,0.08432016521692276,0.10964895784854889,0.0,42,0.027169063687324524,0.020634666085243225,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.11535073816776276,00003_000793_01,0,0,0.08432016521692276,0.10964895784854889,0.0,42,0.3716733753681183,0.28228265047073364,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.08053846657276154,0.10543934255838394,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.010902900248765945,00003_000793_01,0,0,0.08053846657276154,0.10543934255838394,0.0,48,0.011541731655597687,0.007670721970498562,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.15510672330856323,00003_000793_01,0,0,0.08053846657276154,0.10543934255838394,0.0,48,0.16419486701488495,0.10912514477968216,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.07755118608474731,0.10418735444545746,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.011692242696881294,00003_000793_01,0,0,0.07755118608474731,0.10418735444545746,0.0,54,0.014747364446520805,0.0038289937656372786,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.16833487153053284,00003_000793_01,0,0,0.07755118608474731,0.10418735444545746,0.0,54,0.21231988072395325,0.05512655898928642,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.07767041772603989,0.10523515939712524,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.07767041772603989,0.10523515939712524,0.0,60,2.6611981951418784e-08,1.8817512881241782e-08,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_01,0,0,0.07767041772603989,0.10523515939712524,0.0,60,3.793216478698014e-07,2.682209014892578e-07,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09001616388559341,0.11592515558004379,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09001616388559341,0.11592515558004379,0.0,0,0.010645597241818905,0.010645522736012936,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09001616388559341,0.11592515558004379,0.0,0,0.13774746656417847,0.13774649798870087,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.10971352458000183,0.13034553825855255,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.10971352458000183,0.13034553825855255,0.0,6,0.02378149703145027,0.012209386564791203,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.10971352458000183,0.13034553825855255,0.0,6,0.27367445826530457,0.14050407707691193,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.1044938862323761,0.12527959048748016,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.1044938862323761,0.12527959048748016,0.0,12,0.03920726850628853,0.007445101160556078,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.1044938862323761,0.12527959048748016,0.0,12,0.46943721175193787,0.0891418308019638,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09695342183113098,0.12091508507728577,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09695342183113098,0.12091508507728577,0.0,18,0.047996945679187775,0.046357713639736176,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09695342183113098,0.12091508507728577,0.0,18,0.5954213738441467,0.5750859975814819,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09003453701734543,0.11564142256975174,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09003453701734543,0.11564142256975174,0.0,24,0.041633736342191696,0.0077149453572928905,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09003453701734543,0.11564142256975174,0.0,24,0.5400366187095642,0.10007156431674957,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08448194712400436,0.11059854179620743,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08448194712400436,0.11059854179620743,0.0,30,0.008549809455871582,0.005709334742277861,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08448194712400436,0.11059854179620743,0.0,30,0.1159573495388031,0.07743322849273682,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08266119658946991,0.10976783186197281,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08266119658946991,0.10976783186197281,0.0,36,0.03398546949028969,0.033980950713157654,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08266119658946991,0.10976783186197281,0.0,36,0.4644183814525604,0.4643566608428955,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07940946519374847,0.1074502021074295,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07940946519374847,0.1074502021074295,0.0,42,0.01199293415993452,0.011199411004781723,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07940946519374847,0.1074502021074295,0.0,42,0.16742081940174103,0.1563432812690735,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07714813947677612,0.10569840669631958,0.0,48,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07714813947677612,0.10569840669631958,0.0,48,0.004029115661978722,0.00227594212628901,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07714813947677612,0.10569840669631958,0.0,48,0.05717847868800163,0.03229862451553345,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07736555486917496,0.1060805469751358,0.0,54,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07736555486917496,0.1060805469751358,0.0,54,0.026100924238562584,0.022653847932815552,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07736555486917496,0.1060805469751358,0.0,54,0.3690722584724426,0.3203299045562744,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07705849409103394,0.1061910092830658,0.0,60,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07705849409103394,0.1061910092830658,0.0,60,0.0,0.0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07705849409103394,0.1061910092830658,0.0,60,0.0,0.0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0908568948507309,0.1208629384636879,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0908568948507309,0.1208629384636879,0.0,0,0.009386880323290825,0.008555025793612003,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0908568948507309,0.1208629384636879,0.0,0,0.11649824678897858,0.10617430508136749,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08903444558382034,0.11915131658315659,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08903444558382034,0.11915131658315659,0.0,6,0.014828392304480076,0.014693145640194416,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08903444558382034,0.11915131658315659,0.0,6,0.18667513132095337,0.18497250974178314,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08604346960783005,0.11573367565870285,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08604346960783005,0.11573367565870285,0.0,12,0.03960463032126427,0.03482431918382645,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08604346960783005,0.11573367565870285,0.0,12,0.5133073329925537,0.45135074853897095,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0906037911772728,0.11844846606254578,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0906037911772728,0.11844846606254578,0.0,18,0.04265418276190758,0.04238240793347359,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0906037911772728,0.11844846606254578,0.0,18,0.5401612520217896,0.536719560623169,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08380290865898132,0.1143336296081543,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08380290865898132,0.1143336296081543,0.0,24,0.021754661574959755,0.006646302063018084,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08380290865898132,0.1143336296081543,0.0,24,0.2854102849960327,0.08719615638256073,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07855133712291718,0.10879971086978912,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07855133712291718,0.10879971086978912,0.0,30,0.03531775623559952,0.02342124655842781,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07855133712291718,0.10879971086978912,0.0,30,0.4869188666343689,0.3229040801525116,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08048476278781891,0.11053397506475449,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08048476278781891,0.11053397506475449,0.0,36,0.011033241637051105,0.004303476307541132,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08048476278781891,0.11053397506475449,0.0,36,0.1497264802455902,0.05840027332305908,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08278340101242065,0.11241822689771652,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08278340101242065,0.11241822689771652,0.0,42,0.02288595773279667,0.0003537808370310813,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08278340101242065,0.11241822689771652,0.0,42,0.3053680658340454,0.004720509052276611,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07946063578128815,0.10935449600219727,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07946063578128815,0.10935449600219727,0.0,48,0.009175275452435017,0.0016677535604685545,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07946063578128815,0.10935449600219727,0.0,48,0.1258559376001358,0.02287633717060089,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07863128185272217,0.10673634707927704,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.0012505236081779003,00003_000793_03,0,0,0.07863128185272217,0.10673634707927704,0.0,54,0.006383150815963745,0.005304429680109024,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.0175740085542202,00003_000793_03,0,0,0.07863128185272217,0.10673634707927704,0.0,54,0.08970445394515991,0.07454484701156616,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07996776700019836,0.10509666800498962,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.0018508696230128407,00003_000793_03,0,0,0.07996776700019836,0.10509666800498962,0.0,60,0.004967499990016222,0.003550610737875104,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.026416676118969917,00003_000793_03,0,0,0.07996776700019836,0.10509666800498962,0.0,60,0.07089901715517044,0.050676360726356506,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07908084243535995,0.1057596504688263,0.0,66,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07908084243535995,0.1057596504688263,0.0,66,6.788076007069321e-06,6.770244908693712e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07908084243535995,0.1057596504688263,0.0,66,9.62759877438657e-05,9.60230827331543e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.09443169832229614,0.12613721191883087,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.09443169832229614,0.12613721191883087,0.0,0,0.02122022770345211,0.004865836352109909,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.09443169832229614,0.12613721191883087,0.0,0,0.252346932888031,0.05786360800266266,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08775694668292999,0.11980671435594559,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08775694668292999,0.11980671435594559,0.0,6,0.028989601880311966,0.028965286910533905,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08775694668292999,0.11980671435594559,0.0,6,0.36295464634895325,0.36265021562576294,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08889102935791016,0.11980743706226349,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08889102935791016,0.11980743706226349,0.0,12,0.0335322767496109,0.028963515534996986,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08889102935791016,0.11980743706226349,0.0,12,0.4198271632194519,0.3626258373260498,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08661529421806335,0.11876050382852554,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08661529421806335,0.11876050382852554,0.0,18,0.008255023509263992,0.0038075039628893137,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08661529421806335,0.11876050382852554,0.0,18,0.1042647659778595,0.048090532422065735,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08168119192123413,0.11320227384567261,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08168119192123413,0.11320227384567261,0.0,24,0.02249571494758129,0.02125435881316662,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08168119192123413,0.11320227384567261,0.0,24,0.2980821132659912,0.2816333770751953,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07857706397771835,0.11004962027072906,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07857706397771835,0.11004962027072906,0.0,30,0.03219092637300491,0.031376373022794724,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07857706397771835,0.11004962027072906,0.0,30,0.43876928091049194,0.42766672372817993,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08432304859161377,0.11541040241718292,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08432304859161377,0.11541040241718292,0.0,36,0.021176448091864586,0.020272716879844666,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08432304859161377,0.11541040241718292,0.0,36,0.27523231506347656,0.26348644495010376,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08096639811992645,0.11216087639331818,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08096639811992645,0.11216087639331818,0.0,42,0.049799200147390366,0.018206624314188957,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08096639811992645,0.11216087639331818,0.0,42,0.6659969687461853,0.24348896741867065,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07965223491191864,0.11070575565099716,0.0,48,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07965223491191864,0.11070575565099716,0.0,48,0.013630542904138565,0.007876520045101643,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07965223491191864,0.11070575565099716,0.0,48,0.1846860945224762,0.10672236979007721,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08169038593769073,0.11023231595754623,0.0,54,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08169038593769073,0.11023231595754623,0.0,54,0.023507926613092422,0.02089580148458481,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08169038593769073,0.11023231595754623,0.0,54,0.31988704204559326,0.2843422293663025,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07720005512237549,0.10795038193464279,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07720005512237549,0.10795038193464279,0.0,0,0.026008253917098045,0.0252692773938179,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07720005512237549,0.10795038193464279,0.0,0,0.3613918125629425,0.35112351179122925,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.0854235589504242,0.1156560480594635,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0735815167427063,00003_000793_05,0,0,0.0854235589504242,0.1156560480594635,0.0,6,0.07370904088020325,0.0241542961448431,R2,0.0,0.0
fixed,0,RELLIS-3D,0.9543147087097168,00003_000793_05,0,0,0.0854235589504242,0.1156560480594635,0.0,6,0.9559686779975891,0.31326889991760254,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08795210719108582,0.11789482086896896,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.006502403877675533,00003_000793_05,0,0,0.08795210719108582,0.11789482086896896,0.0,12,0.008332033641636372,0.0023248218931257725,R2,0.0,0.0
