arm,backtracking_ratio,barrier_violation_m,catastrophic_failure,curvature_energy,dataset,episode_id,excess_length_m,failure_score,hard_hazard_length_m,hard_hits,low_margin_length_m,max_risk,max_violation_severity_m,mean_rho,mean_safety_margin_m,min_hard_distance_m,oscillation,path_cvar_risk,path_length_m,path_length_ratio,regime,revisit_count,risk_exposure,soft_risk_violation_length_m,success
zero,0.0,0.0,0.0,0.5855092953204106,RELLIS-3D,00003_001102_03,-2.224864885241111,18.91859747512374,0.0,0.0,0.0,0.5500012636184692,0.0,0.4471679803481629,5.682581237791513,1.1180340051651,1.7039337610147318,0.5486664559265994,40.40233511475884,0.9478064502186136,R1,0.0,18.066630594616374,40.40233511475884,1.0
learned,0.0,0.0,0.0,0.5855029279506693,RELLIS-3D,00003_001102_03,-2.2248657319745533,18.918595972210884,0.0,0.0,0.0,0.5500012636184692,0.0,0.44716779719672306,5.682570273336997,1.1180340051651,1.7039463119445772,0.5486663872645802,40.4023342680254,0.9478064303549246,R1,0.0,18.066622816238596,40.4023342680254,1.0
fixed,0.0,0.0,0.0,0.5854218628228817,RELLIS-3D,00003_001102_03,-2.2248784123345544,18.918577263063174,0.0,0.0,0.0,0.5500012636184692,0.0,0.4471654385860941,5.6824292894005675,1.1180340051651,1.704110820836717,0.5486654991515955,40.4023215876654,0.9478061328838263,R1,0.0,18.066521852644815,40.4023215876654,1.0
zero,0.0,0.0,0.0,0.5080689634330355,RELLIS-3D,00003_001102_04,-1.8133254223535502,20.33254302556069,0.0,0.0,0.0,0.550000011920929,0.0,0.49677854307337854,9.519858224433966,4.609772205352783,1.4193083397581812,0.5500000119209288,39.500274577646415,0.9561082688907877,R1,0.0,19.622888855681598,39.500274577646415,1.0
learned,0.0,0.0,0.0,0.5080703934816334,RELLIS-3D,00003_001102_04,-1.8133188207041897,20.33254829743369,0.0,0.0,0.0,0.550000011920929,0.0,0.4967782957510918,9.519868471396162,4.609772205352783,1.4193318629884133,0.5500000119209288,39.500281179295776,0.9561084286843995,R1,0.0,19.622882365939482,39.500281179295776,1.0
fixed,0.0,0.0,0.0,0.5080919471222757,RELLIS-3D,00003_001102_04,-1.8132422556110157,20.33261209007408,0.0,0.0,0.0,0.550000011920929,0.0,0.49677572511403767,9.51997771324901,4.609772205352783,1.4195864586827276,0.550000011920929,39.50035774438895,0.9561102819504711,R1,0.0,19.622818860732714,39.50035774438895,1.0
zero,0.0,0.0,0.0,0.3690740947658314,RELLIS-3D,00003_001102_05,-1.0518451879816482,15.803441512602415,0.0,0.0,0.0,0.550000011920929,0.0,0.47235804672284404,9.329212611333796,7.566372871398926,0.8044574882216708,0.550000011920929,32.60495481201834,0.9687479145972984,R1,0.0,15.401212768491579,32.60495481201834,1.0
learned,0.0,0.0,0.0,0.3690755835446441,RELLIS-3D,00003_001102_05,-1.0518385504044474,15.803437771338725,0.0,0.0,0.0,0.550000011920929,0.0,0.4723577513330942,9.329205410623057,7.566372871398926,0.8044629974111022,0.550000011920929,32.60496144959554,0.9687481118108541,R1,0.0,15.401206272633175,32.60496144959554,1.0
fixed,0.0,0.0,0.0,0.36909661253637777,RELLIS-3D,00003_001102_05,-1.051809171791433,15.803433658282005,0.0,0.0,0.0,0.550000011920929,0.0,0.47235432268878025,9.329121302061324,7.566372871398926,0.8046505986993205,0.5500000119209291,32.60499082820856,0.9687489846987404,R1,0.0,15.401108358932344,32.60499082820856,1.0
zero,0.0,0.0,0.0,0.07998968461579449,RELLIS-3D,00003_001102_06,-2.5874030864123867,14.360009814489537,0.0,0.0,0.0,0.5678755640983582,0.0,0.38363376007834343,5.908342738384377,1.1180340051651,0.5412015983045445,0.5567148653867191,36.72619691358761,0.934185546823176,R1,0.0,14.089409015337266,36.72619691358761,1.0
learned,0.0,0.0,0.0,0.07998968461579449,RELLIS-3D,00003_001102_06,-2.5874030864123867,14.360009814489537,0.0,0.0,0.0,0.5678755640983582,0.0,0.38363376007834343,5.908342738384377,1.1180340051651,0.5412015983045445,0.5567148653867191,36.72619691358761,0.934185546823176,R1,0.0,14.089409015337266,36.72619691358761,1.0
fixed,0.0,0.0,0.0,0.07998968461579449,RELLIS-3D,00003_001102_06,-2.5874030864123867,14.360009814489537,0.0,0.0,0.0,0.5678755640983582,0.0,0.38363376007834343,5.908342738384377,1.1180340051651,0.5412015983045445,0.5567148653867191,36.72619691358761,0.934185546823176,R1,0.0,14.089409015337266,36.72619691358761,1.0
zero,0.0,0.0,0.0,0.23607543870586678,RELLIS-3D,00003_001102_07,-3.4365503947477407,12.653205532581357,0.0,0.0,0.0,0.550000011920929,0.0,0.4388642859587901,4.127600353786172,1.8027756214141846,0.837928125869105,0.550000011920929,27.877049605252257,0.8902537429504196,R1,0.0,12.234241469646804,27.877049605252257,1.0
learned,0.0,0.0,0.0,0.23607543870586678,RELLIS-3D,00003_001102_07,-3.4365503947477407,12.653205532581357,0.0,0.0,0.0,0.550000011920929,0.0,0.4388642859587901,4.127600353786172,1.8027756214141846,0.837928125869105,0.550000011920929,27.877049605252257,0.8902537429504196,R1,0.0,12.234241469646804,27.877049605252257,1.0
fixed,0.0,0.0,0.0,0.23607543870586678,RELLIS-3D,00003_001102_07,-3.4365503947477407,12.653205532581357,0.0,0.0,0.0,0.550000011920929,0.0,0.4388642859587901,4.127600353786172,1.8027756214141846,0.837928125869105,0.550000011920929,27.877049605252257,0.8902537429504196,R1,0.0,12.234241469646804,27.877049605252257,1.0
zero,0.0,0.0,0.0,0.08091103558731795,RELLIS-3D,00003_001124_01,-2.30226121825142,12.044699253033038,0.0,0.0,0.0,0.550000011920929,0.0,0.43153716875651366,7.608738873187305,6.5,0.4803980690340102,0.550000011920929,27.354538781748577,0.9223698707125711,R1,0.0,11.804500218516033,27.354538781748577,1.0
learned,0.0,0.0,0.0,0.08090107165206292,RELLIS-3D,00003_001124_01,-2.3022806905544435,12.044698660123814,0.0,0.0,0.0,0.550000011920929,0.0,0.431538046970055,7.6087377545019494,6.5,0.48036564304204565,0.550000011920929,27.354519309445553,0.9223692141244354,R1,0.0,11.804515838602791,27.354519309445553,1.0
fixed,0.0,0.0,0.0,0.08079083204798815,RELLIS-3D,00003_001124_01,-2.302513401007097,12.044695701652616,0.0,0.0,0.0,0.550000011920929,0.0,0.43154804751579184,7.60872327465483,6.5,0.4800134573396788,0.550000011920929,27.3542865989929,0.9223613673421577,R1,0.0,11.804688972982776,27.3542865989929,1.0
zero,0.0,0.0,0.0,0.5313373500352601,RELLIS-3D,00003_001124_03,-3.5974929290375144,18.236828525696502,0.0,0.0,0.0,0.550000011920929,0.0,0.4645042756992909,5.470514812846687,1.1180340051651,1.753906791844342,0.550000011920929,37.37290707096247,0.912192877564351,R1,0.0,17.35987512977433,37.37290707096247,1.0
learned,0.0,0.0,0.0,0.5313379657691484,RELLIS-3D,00003_001124_03,-3.5974921663396984,18.236832660974226,0.0,0.0,0.0,0.550000011920929,0.0,0.46450436298081216,5.470517336567122,1.1180340051651,1.7539078299185065,0.550000011920929,37.372907833660285,0.9121928961801764,R1,0.0,17.359878746014974,37.372907833660285,1.0
fixed,0.0,0.0,0.0,0.5313505176342018,RELLIS-3D,00003_001124_03,-3.5974843540040524,18.23689813770407,0.0,0.0,0.0,0.550000011920929,0.0,0.4645056488204009,5.470552781329037,1.1180340051651,1.7539354145012327,0.550000011920929,37.37291564599593,0.9121930868626117,R1,0.0,17.359930430453453,37.37291564599593,1.0
zero,0.0,0.0,0.0,0.6629404987279549,RELLIS-3D,00003_001124_04,-2.0076351164251136,16.906741944343516,0.0,0.0,3.778123135926228,0.550000011920929,0.0,0.4604724416455922,5.98103277113529,0.5,1.6147044634460452,0.5499984515653302,34.96276488357488,0.9456961483666633,R1,0.0,16.099389712620493,34.96276488357488,1.0
learned,0.0,0.0,0.0,0.6629329652205468,RELLIS-3D,00003_001124_04,-2.0076530618301547,16.90675400947441,0.0,0.0,3.778138721910518,0.550000011920929,0.0,0.4604726666386559,5.98102590276115,0.5,1.6147293876856887,0.5499984515545054,34.962746938169836,0.9456956629673967,R1,0.0,16.099389315631566,34.962746938169836,1.0
fixed,0.0,0.0,0.0,0.6628272974363814,RELLIS-3D,00003_001124_04,-2.0078883332824162,16.90692930903318,0.0,0.0,3.7783740509358243,0.550000011920929,0.0,0.46047576408062996,5.980927153739388,0.5,1.6150800702469343,0.549998451460775,34.962511666717575,0.9456892991884747,R1,0.0,16.099389273909715,34.962511666717575,1.0
zero,0.0,0.0,0.0,0.4040802257437847,RELLIS-3D,00003_001124_05,-2.647522343880972,15.152058790610917,0.0,0.0,0.0,0.5494339466094971,0.0,0.47465518853023425,6.329207629682865,3.041381359100342,1.192491838525879,0.5494339466094971,30.666077656119022,0.9205272818344168,R1,0.0,14.555812871347978,30.666077656119022,1.0
learned,0.0,0.0,0.0,0.40405876220083836,RELLIS-3D,00003_001124_05,-2.6475483331392375,15.152032402606725,0.0,0.0,0.0,0.5494339466094971,0.0,0.4746549519865943,6.329190072061732,3.041381359100342,1.1924782421090272,0.5494339466094971,30.666051666860756,0.9205265016948262,R1,0.0,14.555793281552212,30.666051666860756,1.0
fixed,0.0,0.0,0.0,0.40376663560360554,RELLIS-3D,00003_001124_05,-2.647889179734129,15.151670600046737,0.0,0.0,0.0,0.5494339466094971,0.0,0.47465155233953943,6.328928206104529,3.041381359100342,1.1922867112242654,0.5494339466094971,30.665710820265865,0.9205162702399582,R1,0.0,14.555527244434604,30.665710820265865,1.0
zero,0.03271614658535538,0.0,0.0,17.874361545167314,RELLIS-3D,00003_000455_00,-1.9414544000961058,21.3010889478856,0.0,0.0,6.020699754952833,0.550000011920929,0.0,0.45132550670268556,4.196940624488445,0.7071067690849304,7.062870770074142,0.550000011920929,39.372145599903874,0.953006893611399,R1,1.0,17.76965356284853,39.372145599903874,1.0
learned,0.03271938300713884,0.0,0.0,17.875212545665807,RELLIS-3D,00003_000455_00,-1.9411854151835897,21.301138033286627,0.0,0.0,6.020984031307748,0.550000011920929,0.0,0.451324715029381,4.196916045140046,0.7071067690849304,7.062788481551447,0.550000011920929,39.37241458481639,0.9530134044192811,R1,1.0,17.7697437925109,39.37241458481639,1.0
fixed,0.032753947213393926,0.0,0.0,17.88440563166508,RELLIS-3D,00003_000455_00,-1.9383316325142061,21.301642496507572,0.0,0.0,6.02402025608994,0.550000011920929,0.0,0.4513161448895572,4.196652130032042,0.7071067690849304,7.061896345804328,0.550000011920929,39.37526836748577,0.9530824805266497,R1,1.0,17.770694323605408,39.37526836748577,1.0
zero,0.0,0.0,0.0,0.06893996170172019,RELLIS-3D,00003_000455_01,-2.5480378492718785,17.2535980111226,0.0,0.0,0.0,0.550000011920929,0.0,0.45507015369710024,6.044378544456312,1.1180340051651,0.4745359840632981,0.5499219261136771,37.3927621507281,0.936204636630416,R1,0.0,17.01633001909095,37.3927621507281,1.0
learned,0.0,0.0,0.0,0.06893880965069804,RELLIS-3D,00003_000455_01,-2.5480485819657304,17.253570681621028,0.0,0.0,0.0,0.550000011920929,0.0,0.45506974321657445,6.0443690328016055,1.1180340051651,0.47452179130995853,0.5499219240695373,37.39275141803425,0.9362043679153714,R1,0.0,17.016309785966047,37.39275141803425,1.0
fixed,0.0,0.0,0.0,0.06892963692972622,RELLIS-3D,00003_000455_01,-2.548131502575231,17.253295558140323,0.0,0.0,0.0,0.550000011920929,0.0,0.4550653505645887,6.04427047809192,1.1180340051651,0.4743755196285525,0.549921901025239,37.39266849742475,0.9362022918275239,R1,0.0,17.016107798326047,37.39266849742475,1.0
zero,0.0,0.0,0.0,0.6946299060642132,RELLIS-3D,00003_000455_03,-2.1518249296353105,18.8217427144445,0.0,0.0,3.4407870393831113,0.550000011920929,0.0,0.4928952086292348,2.211704098018893,0.7071067690849304,1.6864102186150376,0.5499637172443335,36.47537507036466,0.9442924951941815,R1,0.0,17.97853760513698,36.47537507036466,1.0
learned,0.0,0.0,0.0,0.6946184256170251,RELLIS-3D,00003_000455_03,-2.15186283740109,18.82172095567014,0.0,0.0,3.440752511700479,0.550000011920929,0.0,0.49289510710529694,2.2117122978222623,0.7071067690849304,1.6864114764182911,0.5499637164910245,36.47533716259888,0.9442915138192494,R1,0.0,17.978515217460995,36.47533716259888,1.0
fixed,0.0,0.0,0.0,0.6944886964774089,RELLIS-3D,00003_000455_03,-2.1523109897130226,18.82146968083565,0.0,0.0,3.4402555951559215,0.550000011920929,0.0,0.49289368675004824,2.211810419186521,0.7071067690849304,1.6864543255129947,0.5499637070804224,36.47488901028695,0.944279911831222,R1,0.0,17.978242518079153,36.47488901028695,1.0
zero,0.0,0.0,0.0,0.5070066993520715,RELLIS-3D,00003_000455_04,-2.3100169218938404,20.143682015515935,0.0,0.0,10.636794777112788,0.5562794804573059,0.0,0.45511800653175843,5.823261244025344,0.7071067690849304,1.7687400219376421,0.5558218873564282,42.31718307810611,0.9482374667939318,R1,0.0,19.259312004547116,42.31718307810611,1.0
learned,0.0,0.0,0.0,0.5070083270487623,RELLIS-3D,00003_000455_04,-2.310013982873656,20.14368520830933,0.0,0.0,10.636820730388795,0.5562794804573059,0.0,0.45511791048391,5.823259393410937,0.7071067690849304,1.768751861271756,0.555821883632662,42.317186017126296,0.9482375326510815,R1,0.0,19.259309277673452,42.317186017126296,1.0
fixed,0.0,0.0,0.0,0.5070256044657503,RELLIS-3D,00003_000455_04,-2.3099694891384033,20.143717759051142,0.0,0.0,10.637078476616303,0.5562794804573059,0.0,0.455116879004869,5.823240355182902,0.7071067690849304,1.7688637616364293,0.5558218477368266,42.31723051086155,0.9482385296604222,R1,0.0,19.259285878232927,42.31723051086155,1.0
zero,0.0,0.0,0.0,0.5511059829248485,RELLIS-3D,00003_000455_05,-2.2691667977730248,20.13251610348875,0.0,0.0,0.0,0.550000011920929,0.0,0.47836529716486975,6.026729300278382,1.4142135381698608,1.6532671154315763,0.550000011920929,40.35803320222693,0.9467671628027873,R1,0.0,19.305882545772963,40.35803320222693,1.0
learned,0.0,0.0,0.0,0.5511059829248485,RELLIS-3D,00003_000455_05,-2.2691667977730248,20.13251610348875,0.0,0.0,0.0,0.550000011920929,0.0,0.47836529716486975,6.026729300278382,1.4142135381698608,1.6532671154315763,0.550000011920929,40.35803320222693,0.9467671628027873,R1,0.0,19.305882545772963,40.35803320222693,1.0
fixed,0.0,0.0,0.0,0.5511059829248485,RELLIS-3D,00003_000455_05,-2.2691667977730248,20.13251610348875,0.0,0.0,0.0,0.550000011920929,0.0,0.47836529716486975,6.026729300278382,1.4142135381698608,1.6532671154315763,0.550000011920929,40.35803320222693,0.9467671628027873,R1,0.0,19.305882545772963,40.35803320222693,1.0
zero,0.0,0.0,0.0,0.41007144152444985,RELLIS-3D,00003_000455_06,-2.4623841163899485,15.677776705660014,0.0,0.0,2.7153228408287284,0.5499260425567627,0.0,0.4059433527201723,3.034487587738133,0.7071067690849304,1.436541156104982,0.5494764510816582,36.85121588361003,0.9373655906253828,R1,0.0,14.959506127607522,36.85121588361003,1.0
learned,0.0,0.0,0.0,0.41007144152444985,RELLIS-3D,00003_000455_06,-2.4623841163899485,15.677776705660014,0.0,0.0,2.7153228408287284,0.5499260425567627,0.0,0.4059433527201723,3.034487587738133,0.7071067690849304,1.436541156104982,0.5494764510816582,36.85121588361003,0.9373655906253828,R1,0.0,14.959506127607522,36.85121588361003,1.0
fixed,0.0,0.0,0.0,0.41007144152444985,RELLIS-3D,00003_000455_06,-2.4623841163899485,15.677776705660014,0.0,0.0,2.7153228408287284,0.5499260425567627,0.0,0.4059433527201723,3.034487587738133,0.7071067690849304,1.436541156104982,0.5494764510816582,36.85121588361003,0.9373655906253828,R1,0.0,14.959506127607522,36.85121588361003,1.0
zero,0.0,0.0,0.0,0.0824945850638201,RELLIS-3D,00003_000455_07,-2.326989053233202,13.449267996502885,0.0,0.0,0.0,0.550000011920929,0.0,0.48324483876353613,7.484156455012323,5.7008771896362305,0.48455582418927967,0.550000011920929,27.329810946766795,0.9215360708763858,R1,0.0,13.206990084408245,27.329810946766795,1.0
learned,0.0,0.0,0.0,0.08248357942374536,RELLIS-3D,00003_000455_07,-2.3270088938474913,13.449250692996841,0.0,0.0,0.0,0.550000011920929,0.0,0.483245140599989,7.4841583034563,5.7008771896362305,0.4845238946716901,0.550000011920929,27.329791106152506,0.9215354018691332,R1,0.0,13.206988745660997,27.329791106152506,1.0
fixed,0.0,0.0,0.0,0.0823628130725773,RELLIS-3D,00003_000455_07,-2.3272558007212325,13.449042517017459,0.0,0.0,0.0,0.550000011920929,0.0,0.4832482570947619,7.484179507087465,5.7008771896362305,0.48417583104347117,0.550000011920929,27.329544199278764,0.9215270763966027,R1,0.0,13.206954601495722,27.329544199278764,1.0
zero,0.0,0.0,0.0,0.0900176319105666,RELLIS-3D,00003_000831_00,-2.3469555349428894,13.466984973461548,0.0,0.0,0.0,0.5499953031539917,0.0,0.4835942430095312,8.553467343945497,5.852349758148193,0.5202028253484402,0.5499953031539917,27.309844465057107,0.920862819490205,R1,0.0,13.206883560787327,27.309844465057107,1.0
learned,0.0,0.0,0.0,0.08999525049033959,RELLIS-3D,00003_000831_00,-2.347032022031197,13.46690137027153,0.0,0.0,0.0,0.5499953031539917,0.0,0.48359415240698306,8.553457222910593,5.852349758148193,0.5201145450686818,0.5499953031539917,27.3097679779688,0.9208602404159857,R1,0.0,13.20684409773719,27.3097679779688,1.0
fixed,0.0,0.0,0.0,0.08973608038511852,RELLIS-3D,00003_000831_00,-2.3479045701563166,13.465972475216441,0.0,0.0,0.0,0.5499953031539917,0.0,0.48359309577160753,8.553343468240918,5.852349758148193,0.5191583843904625,0.5499953031539917,27.30889542984368,0.9208308188962964,R1,0.0,13.20639328302121,27.30889542984368,1.0
zero,0.021312109067272034,0.0,0.0,16.866224493141655,RELLIS-3D,00003_000831_01,-2.867922944987839,23.03004622828328,0.0,0.0,0.0,0.550000011920929,0.0,0.4280785475963525,8.333361552983925,1.0,7.622596849566174,0.550000011920929,44.89537705501211,0.9399555109260072,R1,1.0,19.218747803500193,44.89537705501211,1.0
learned,0.02131208626645878,0.0,0.0,16.86619100009841,RELLIS-3D,00003_000831_01,-2.8678749135048847,23.03008451231991,0.0,0.0,0.0,0.550000011920929,0.0,0.428078948621153,8.333378086529185,1.0,7.6225962867867345,0.550000011920929,44.89542508649507,0.9399565165408402,R1,1.0,19.218786368926544,44.89542508649507,1.0
fixed,0.021311816038024328,0.0,0.0,16.8658056198812,RELLIS-3D,00003_000831_01,-2.8673056508754797,23.03053615759235,0.0,0.0,0.0,0.550000011920929,0.0,0.42808364477178573,8.33356843813473,1.0,7.622590521931304,0.550000011920929,44.89599434912447,0.939968434951616,R1,1.0,19.2192408966267,44.89599434912447,1.0
zero,0.0,0.0,0.0,0.3142897941595422,RELLIS-3D,00003_000831_03,-3.2430969362238464,15.786827846043881,0.0,0.0,0.0,0.550000011920929,0.0,0.4865136578911454,8.728450724658046,6.363961219787598,1.0360661297068863,0.5499715520457369,31.38410306377615,0.906342501379729,R1,0.0,15.268794781190438,31.38410306377615,1.0
learned,0.0,0.0,0.0,0.3142902231614409,RELLIS-3D,00003_000831_03,-3.243102519882605,15.786839206125618,0.0,0.0,0.0,0.550000011920929,0.0,0.4865136518463075,8.728452590971933,6.363961219787598,1.036094662346419,0.5499715520982982,31.38409748011739,0.9063423401290718,R1,0.0,15.26879187495241,31.38409748011739,1.0
fixed,0.0,0.0,0.0,0.31429897579488264,RELLIS-3D,00003_000831_03,-3.2432156887186068,15.786997353329019,0.0,0.0,0.0,0.550000011920929,0.0,0.4865135292161827,8.728480416145183,6.363961219787598,1.0365287703644064,0.5499715509823614,31.383984311281388,0.9063390719226906,R1,0.0,15.268732968146816,31.383984311281388,1.0
zero,0.0,0.0,0.0,0.42779979654687056,RELLIS-3D,00003_000831_04,-3.843031066014362,15.948948569514096,0.0,0.0,0.0,0.550000011920929,0.0,0.453670679279245,7.7702777814775565,1.4142135381698608,1.3085446371538043,0.5499999870530715,33.713168933985614,0.8976725263467985,R1,0.0,15.294676250937194,33.713168933985614,1.0
learned,0.0,0.0,0.0,0.4277810480547938,RELLIS-3D,00003_000831_04,-3.84304031642111,15.948845881984175,0.0,0.0,0.0,0.550000011920929,0.0,0.45366795599384374,7.770297502663215,1.4142135381698608,1.308531276481784,0.5499999870540568,33.713159683578866,0.8976722800384194,R1,0.0,15.294580243743283,33.713159683578866,1.0
fixed,0.0,0.0,0.0,0.42746888153405466,RELLIS-3D,00003_000831_04,-3.843217431164625,15.947146231565553,0.0,0.0,0.0,0.550000011920929,0.0,0.453623211321328,7.770617588654385,1.4142135381698608,1.3083096309410145,0.5499999870695231,33.71298256883535,0.8976675640462926,R1,0.0,15.292991416095045,33.71298256883535,1.0
zero,0.043143375315776104,0.0,0.0,19.13868287834672,RELLIS-3D,00003_000831_05,1.7996795053934527,19.37759174371229,0.0,0.0,0.0,0.550000011920929,0.0,0.4983943625403009,6.4772581026146305,3.1622776985168457,6.277448752712378,0.550000011920929,29.299679505393453,1.0654428911052165,R1,1.0,14.602795089725689,29.299679505393453,1.0
learned,0.04314459510720612,0.0,0.0,19.1378990274831,RELLIS-3D,00003_000831_05,1.799757667882247,19.377662639713687,0.0,0.0,0.0,0.550000011920929,0.0,0.4983936459628382,6.477251504098775,3.1622776985168457,6.277412510703651,0.550000011920929,29.299757667882247,1.0654457333775362,R1,1.0,14.602813049923459,29.299757667882247,1.0
fixed,0.04316201022409695,0.0,0.0,19.127155773590648,RELLIS-3D,00003_000831_05,1.8009079590989856,19.378742728270087,0.0,0.0,0.0,0.550000011920929,0.0,0.4983835056506182,6.477171474308634,3.1622776985168457,6.276928894283765,0.550000011920929,29.300907959098986,1.065487562149054,R1,1.0,14.603089227401853,29.300907959098986,1.0
zero,0.0,0.0,0.0,0.09303894554354772,RELLIS-3D,00003_000831_06,-1.3040744444307748,13.878032661839656,0.0,0.0,5.7757043095063585,0.550000011920929,0.0,0.44805477736219357,5.763163225774668,0.5,0.5566979414066486,0.550000011920929,30.352725555569222,0.9588058665300733,R1,0.0,13.599683691136331,30.352725555569222,1.0
learned,0.0,0.0,0.0,0.09303894554354772,RELLIS-3D,00003_000831_06,-1.3040744444307748,13.878032661839656,0.0,0.0,5.7757043095063585,0.550000011920929,0.0,0.44805477736219357,5.763163225774668,0.5,0.5566979414066486,0.550000011920929,30.352725555569222,0.9588058665300733,R1,0.0,13.599683691136331,30.352725555569222,1.0
fixed,0.0,0.0,0.0,0.09303894554354772,RELLIS-3D,00003_000831_06,-1.3040744444307748,13.878032661839656,0.0,0.0,5.7757043095063585,0.550000011920929,0.0,0.44805477736219357,5.763163225774668,0.5,0.5566979414066486,0.550000011920929,30.352725555569222,0.9588058665300733,R1,0.0,13.599683691136331,30.352725555569222,1.0
zero,0.0,0.0,0.0,0.8276770874508657,RELLIS-3D,00003_000831_07,-1.908878718294794,21.580790973507476,0.0,0.0,0.0,0.550000011920929,0.0,0.4672795528211017,9.696318521383375,1.8027756214141846,2.011148974276684,0.5499960405262094,44.03192128170515,0.958449162437424,R1,0.0,20.575216486369133,44.03192128170515,1.0
learned,0.0,0.0,0.0,0.8276229649674973,RELLIS-3D,00003_000831_07,-1.908972813668072,21.58071968862234,0.0,0.0,0.0,0.550000011920929,0.0,0.46727942935831707,9.696319614595076,1.8027756214141846,2.011105214778306,0.5499960405400318,44.031827186331874,0.9584471142499026,R1,0.0,20.57516708123319,44.031827186331874,1.0
fixed,0.0,0.0,0.0,0.8269458204354657,RELLIS-3D,00003_000831_07,-1.910156403052703,21.57982700410775,0.0,0.0,0.0,0.550000011920929,0.0,0.4672778688240985,9.696330535429947,1.8027756214141846,2.010563402345604,0.5499960407206836,44.03064359694724,0.9584213508895643,R1,0.0,20.574545302934947,44.03064359694724,1.0
zero,0.0,0.0,0.0,0.09492407558069801,RELLIS-3D,00003_001034_00,-2.764295123577295,14.49725255696913,0.0,0.0,0.0,0.5543079972267151,0.0,0.48704176574900626,3.296509509364374,1.1180340051651,0.5654828637131143,0.5543079972267151,29.185404876422705,0.9134797784149055,R1,0.0,14.214511125112573,29.185404876422705,1.0
learned,0.0,0.0,0.0,0.09492407558069801,RELLIS-3D,00003_001034_00,-2.764295123577295,14.49725255696913,0.0,0.0,0.0,0.5543079972267151,0.0,0.48704176574900626,3.296509509364374,1.1180340051651,0.5654828637131143,0.5543079972267151,29.185404876422705,0.9134797784149055,R1,0.0,14.214511125112573,29.185404876422705,1.0
fixed,0.0,0.0,0.0,0.09492407558069801,RELLIS-3D,00003_001034_00,-2.764295123577295,14.49725255696913,0.0,0.0,0.0,0.5543079972267151,0.0,0.48704176574900626,3.296509509364374,1.1180340051651,0.5654828637131143,0.5543079972267151,29.185404876422705,0.9134797784149055,R1,0.0,14.214511125112573,29.185404876422705,1.0
zero,0.0,0.0,0.0,0.21597653626896535,RELLIS-3D,00003_001034_01,-4.502616166970526,17.385598595791333,0.0,0.0,0.0,0.5500171780586243,0.0,0.45879328862769037,6.205644793660969,1.1180340051651,0.993932530830005,0.550014253363012,36.81098383302946,0.8910137057295775,R1,0.0,16.88863233037633,36.81098383302946,1.0
learned,0.0,0.0,0.0,0.21598701190276792,RELLIS-3D,00003_001034_01,-4.502551942151108,17.385654521408696,0.0,0.0,0.0,0.5500171780586243,0.0,0.45879310138911594,6.2056276403328745,1.1180340051651,0.9939992351288289,0.5500142533204535,36.81104805784888,0.8910152602980348,R1,0.0,16.88865490384428,36.81104805784888,1.0
fixed,0.0,0.0,0.0,0.21609902501950506,RELLIS-3D,00003_001034_01,-4.501886211540068,17.386242263954717,0.0,0.0,0.0,0.5500171780586243,0.0,0.458791117082344,6.205444382659512,1.1180340051651,0.9947099464633288,0.5500142528502198,36.81171378845992,0.8910313743769589,R1,0.0,16.88888729072305,36.81171378845992,1.0
zero,0.0,1.2188405144189762,1.0,0.22260934462847115,RELLIS-3D,00003_001034_02,-1.7544117556811756,499.83002800897486,2.4376810288379525,1.0,2.4376810288379525,0.5683530569076538,0.5,0.4532116150176728,3.912914195355292,0.0,1.0963150399952835,0.5675408426561076,33.55918824431881,0.9503190907842538,R1,0.0,15.209413902889828,33.55918824431881,1.0
learned,0.0,1.2188562947577213,1.0,0.22261330446561822,RELLIS-3D,00003_001034_02,-1.7543993796948385,499.83178276157196,2.4377125895154426,1.0,2.4377125895154426,0.5683530569076538,0.5,0.4532118901576008,3.912906855539092,0.0,1.096323185831911,0.5675408697774771,33.55920062030515,0.9503194412437463,R1,0.0,15.209428745306626,33.55920062030515,1.0
fixed,0.0,1.219024301966651,1.0,0.22265028293632524,RELLIS-3D,00003_001034_02,-1.7542443512337371,499.85047209393935,2.438048603933302,1.0,2.438048603933302,0.5683530569076538,0.5,0.45321483809828594,3.9128344946424294,0.0,1.0964018811387803,0.5675411570319624,33.55935564876625,0.9503238312935034,R1,0.0,15.209597937038394,33.55935564876625,1.0
zero,0.0,0.0,0.0,0.32471168134847883,RELLIS-3D,00003_001034_03,-1.5600029345849684,12.932082679365598,0.0,0.0,0.0,0.5500106811523438,0.0,0.41597812183667426,4.089752207555141,1.4142135381698608,0.824947125589443,0.5500106811523438,30.096797065415036,0.9507213952583657,R1,0.0,12.519609116570876,30.096797065415036,1.0
learned,0.0,0.0,0.0,0.32471168134847883,RELLIS-3D,00003_001034_03,-1.5600029345849684,12.932082679365598,0.0,0.0,0.0,0.5500106811523438,0.0,0.41597812183667426,4.089752207555141,1.4142135381698608,0.824947125589443,0.5500106811523438,30.096797065415036,0.9507213952583657,R1,0.0,12.519609116570876,30.096797065415036,1.0
