arm,best_risk,dataset,episode_id,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,nominal_risk,regime,stage
zero,inf,RELLIS-3D,00003_000335_07,0,0.07624448835849762,0.10212227702140808,0.0,0.5292404840389887,R1,1
zero,inf,RELLIS-3D,00003_000335_07,0,0.05458906665444374,0.08557216823101044,0.0,0.548586642742157,R1,2
zero,inf,RELLIS-3D,00003_000335_07,0,0.0415869802236557,0.07262961566448212,0.0,0.5529372294743856,R1,3
zero,inf,RELLIS-3D,00003_000335_07,0,0.03854838013648987,0.06999361515045166,0.0,0.5667808651924133,R1,4
zero,inf,RELLIS-3D,00003_000335_07,0,0.043386414647102356,0.07289963960647583,0.0,0.6550809144973755,R1,5
zero,inf,RELLIS-3D,00003_000335_07,0,0.04185650870203972,0.07068423926830292,0.0,0.593823254108429,R1,6
learned,0.29224324474732083,RELLIS-3D,00003_000335_07,0,0.08647777885198593,0.11372199654579163,0.0,0.29224324474732083,R1,0
learned,inf,RELLIS-3D,00003_000335_07,0,0.07624448835849762,0.10212227702140808,0.0,0.5292404840389887,R1,1
learned,inf,RELLIS-3D,00003_000335_07,0,0.05458906665444374,0.08557216823101044,0.0,0.548586642742157,R1,2
learned,inf,RELLIS-3D,00003_000335_07,0,0.0415869802236557,0.07262961566448212,0.0,0.5529372294743856,R1,3
learned,inf,RELLIS-3D,00003_000335_07,0,0.03854838013648987,0.06999361515045166,0.0,0.5667808651924133,R1,4
learned,inf,RELLIS-3D,00003_000335_07,0,0.043386414647102356,0.07289963960647583,0.0,0.6550809144973755,R1,5
learned,inf,RELLIS-3D,00003_000335_07,0,0.04185650870203972,0.07068423926830292,0.0,0.593823254108429,R1,6
fixed,0.29224324474732083,RELLIS-3D,00003_000335_07,0,0.08647777885198593,0.11372199654579163,0.0,0.29224324474732083,R1,0
fixed,inf,RELLIS-3D,00003_000335_07,0,0.07624448835849762,0.10212227702140808,0.0,0.5292404840389887,R1,1
fixed,inf,RELLIS-3D,00003_000335_07,0,0.05458906665444374,0.08557216823101044,0.0,0.548586642742157,R1,2
fixed,inf,RELLIS-3D,00003_000335_07,0,0.0415869802236557,0.07262961566448212,0.0,0.5529372294743856,R1,3
fixed,inf,RELLIS-3D,00003_000335_07,0,0.03854838013648987,0.06999361515045166,0.0,0.5667808651924133,R1,4
fixed,inf,RELLIS-3D,00003_000335_07,0,0.043386414647102356,0.07289963960647583,0.0,0.6550809144973755,R1,5
fixed,inf,RELLIS-3D,00003_000335_07,0,0.04185650870203972,0.07068423926830292,0.0,0.593823254108429,R1,6
zero,0.2535266578197479,RELLIS-3D,00003_001643_00,0,0.12142278254032135,0.1395968198776245,0.0,0.259369395673275,R1,0
zero,inf,RELLIS-3D,00003_001643_00,0,0.09631741791963577,0.13323119282722473,0.0,0.45267123728990555,R1,1
zero,inf,RELLIS-3D,00003_001643_00,0,0.09105859696865082,0.12591750919818878,0.0,0.46746371189753216,R1,2
zero,inf,RELLIS-3D,00003_001643_00,0,0.08801523596048355,0.12215027213096619,0.0,0.5169902046521505,R1,3
zero,0.4942725251118342,RELLIS-3D,00003_001643_00,0,0.08136849105358124,0.11631865054368973,0.0,0.4942725251118342,R1,4
zero,0.4930058519045512,RELLIS-3D,00003_001643_00,0,0.06752721220254898,0.10279014706611633,0.0,0.49829710523287457,R1,5
zero,inf,RELLIS-3D,00003_001643_00,0,0.06264640390872955,0.09670114517211914,0.0,0.5429045806328455,R1,6
learned,0.2535266578197479,RELLIS-3D,00003_001643_00,0,0.12142278254032135,0.1395968198776245,0.0,0.259369395673275,R1,0
learned,inf,RELLIS-3D,00003_001643_00,0,0.09631741791963577,0.13323119282722473,0.0,0.45267123728990555,R1,1
learned,inf,RELLIS-3D,00003_001643_00,0,0.09105859696865082,0.12591750919818878,0.0,0.46746371189753216,R1,2
learned,inf,RELLIS-3D,00003_001643_00,0,0.08801523596048355,0.12215027213096619,0.0,0.5169902046521505,R1,3
learned,0.4942725251118342,RELLIS-3D,00003_001643_00,0,0.08136849105358124,0.11631865054368973,0.0,0.4942725251118342,R1,4
learned,0.4930058519045512,RELLIS-3D,00003_001643_00,0,0.06752721220254898,0.10279014706611633,0.0,0.49829710523287457,R1,5
learned,inf,RELLIS-3D,00003_001643_00,0,0.06264640390872955,0.09670114517211914,0.0,0.5429045806328455,R1,6
fixed,0.2535266578197479,RELLIS-3D,00003_001643_00,0,0.12142278254032135,0.1395968198776245,0.0,0.259369395673275,R1,0
fixed,inf,RELLIS-3D,00003_001643_00,0,0.09631741791963577,0.13323119282722473,0.0,0.45267123728990555,R1,1
fixed,inf,RELLIS-3D,00003_001643_00,0,0.09105859696865082,0.12591750919818878,0.0,0.46746371189753216,R1,2
fixed,inf,RELLIS-3D,00003_001643_00,0,0.08801523596048355,0.12215027213096619,0.0,0.5169902046521505,R1,3
fixed,0.4942725251118342,RELLIS-3D,00003_001643_00,0,0.08136849105358124,0.11631865054368973,0.0,0.4942725251118342,R1,4
fixed,0.4930058519045512,RELLIS-3D,00003_001643_00,0,0.06752721220254898,0.10279014706611633,0.0,0.49829710523287457,R1,5
fixed,inf,RELLIS-3D,00003_001643_00,0,0.06264640390872955,0.09670114517211914,0.0,0.5429045806328455,R1,6
zero,0.32436034828424454,RELLIS-3D,00003_001643_01,0,0.10903540998697281,0.13255906105041504,0.0,0.32593801865975064,R1,0
zero,inf,RELLIS-3D,00003_001643_01,0,0.08953803777694702,0.11810197681188583,0.0,0.5820280686020851,R1,1
zero,inf,RELLIS-3D,00003_001643_01,0,0.08496527373790741,0.1154441088438034,0.0,0.5325913727283478,R1,2
zero,0.4467153425017993,RELLIS-3D,00003_001643_01,1,0.08021045476198196,0.10968421399593353,0.0,0.46273237963517505,R1,3
zero,0.4728054453929265,RELLIS-3D,00003_001643_01,0,0.0745575800538063,0.10318196564912796,0.0,0.4728054453929265,R1,4
zero,inf,RELLIS-3D,00003_001643_01,0,0.06487959623336792,0.09350965917110443,0.0,0.4720611900091171,R1,5
zero,inf,RELLIS-3D,00003_001643_01,0,0.05379125848412514,0.08188064396381378,0.0,0.4421273171901703,R1,6
learned,0.32436034828424454,RELLIS-3D,00003_001643_01,0,0.10903540998697281,0.13255906105041504,0.0,0.32593801865975064,R1,0
learned,inf,RELLIS-3D,00003_001643_01,0,0.08953803777694702,0.11810197681188583,0.0,0.5820280686020851,R1,1
learned,inf,RELLIS-3D,00003_001643_01,0,0.08496527373790741,0.1154441088438034,0.0,0.5325913727283478,R1,2
learned,0.4467153425017993,RELLIS-3D,00003_001643_01,1,0.08021045476198196,0.10968421399593353,0.10968421399593353,0.46273237963517505,R1,3
learned,0.4728054453929265,RELLIS-3D,00003_001643_01,0,0.07455740869045258,0.10318191349506378,0.0,0.4728054453929265,R1,4
learned,inf,RELLIS-3D,00003_001643_01,0,0.06487952917814255,0.09350965917110443,0.0,0.4720611900091171,R1,5
learned,inf,RELLIS-3D,00003_001643_01,0,0.05379125848412514,0.08188064396381378,0.0,0.4421273171901703,R1,6
fixed,0.32436034828424454,RELLIS-3D,00003_001643_01,0,0.10903540998697281,0.13255906105041504,0.0,0.32593801865975064,R1,0
fixed,inf,RELLIS-3D,00003_001643_01,0,0.08953803777694702,0.11810197681188583,0.0,0.5820280686020851,R1,1
fixed,inf,RELLIS-3D,00003_001643_01,0,0.08496527373790741,0.1154441088438034,0.0,0.5325913727283478,R1,2
fixed,0.4467153425017993,RELLIS-3D,00003_001643_01,1,0.08021045476198196,0.10968421399593353,1.5,0.46273237963517505,R1,3
fixed,0.4728054453929265,RELLIS-3D,00003_001643_01,0,0.07455570995807648,0.10318152606487274,0.0,0.4728054453929265,R1,4
fixed,inf,RELLIS-3D,00003_001643_01,0,0.06487879157066345,0.09350952506065369,0.0,0.4720611900091171,R1,5
fixed,inf,RELLIS-3D,00003_001643_01,0,0.05379107594490051,0.08188056945800781,0.0,0.4421273171901703,R1,6
zero,0.2577248265345891,RELLIS-3D,00003_001643_02,1,0.11243394762277603,0.13991165161132812,0.0,0.3927700494726499,R1,0
zero,inf,RELLIS-3D,00003_001643_02,0,0.09791579842567444,0.13755685091018677,0.0,0.4552869324882825,R1,1
zero,inf,RELLIS-3D,00003_001643_02,0,0.09167976677417755,0.1306750774383545,0.0,0.5052576611439387,R1,2
zero,0.4394475345810254,RELLIS-3D,00003_001643_02,1,0.08737199008464813,0.12228047847747803,0.0,0.5176560282707214,R1,3
zero,0.48666304846604663,RELLIS-3D,00003_001643_02,0,0.07865748554468155,0.11375309526920319,0.0,0.4957768718401591,R1,4
zero,inf,RELLIS-3D,00003_001643_02,0,0.06655166298151016,0.10207601636648178,0.0,0.48760445415973663,R1,5
zero,inf,RELLIS-3D,00003_001643_02,0,0.06136379390954971,0.09887316077947617,0.0,0.5690994560718536,R1,6
zero,inf,RELLIS-3D,00003_001643_02,0,0.059638604521751404,0.09634383767843246,0.0,0.6018943786621094,R1,7
zero,0.4895563870668411,RELLIS-3D,00003_001643_02,0,0.052990518510341644,0.08819393068552017,0.0,0.49545740336179733,R1,8
learned,0.2577248265345891,RELLIS-3D,00003_001643_02,1,0.11243394762277603,0.13991165161132812,0.13991165161132812,0.3927700494726499,R1,0
learned,inf,RELLIS-3D,00003_001643_02,0,0.0979158952832222,0.1375567615032196,0.0,0.4552869324882825,R1,1
learned,inf,RELLIS-3D,00003_001643_02,0,0.09167984873056412,0.13067519664764404,0.0,0.5052576611439387,R1,2
learned,0.4394475345810254,RELLIS-3D,00003_001643_02,1,0.08737195283174515,0.12228049337863922,0.12228049337863922,0.5176560282707214,R1,3
learned,0.48666304846604663,RELLIS-3D,00003_001643_02,0,0.07865743339061737,0.11375304311513901,0.0,0.4957768718401591,R1,4
learned,inf,RELLIS-3D,00003_001643_02,0,0.06655160337686539,0.10207600146532059,0.0,0.48760445415973663,R1,5
learned,inf,RELLIS-3D,00003_001643_02,0,0.0613638199865818,0.09887316077947617,0.0,0.5690994560718536,R1,6
learned,inf,RELLIS-3D,00003_001643_02,0,0.05963863804936409,0.09634388983249664,0.0,0.6018943786621094,R1,7
learned,0.4895563870668411,RELLIS-3D,00003_001643_02,0,0.05299053713679314,0.08819393068552017,0.0,0.49545740336179733,R1,8
fixed,0.2577248265345891,RELLIS-3D,00003_001643_02,1,0.11243394762277603,0.13991165161132812,1.5,0.3927700494726499,R1,0
fixed,inf,RELLIS-3D,00003_001643_02,0,0.09791626781225204,0.13755586743354797,0.0,0.4552869324882825,R1,1
fixed,inf,RELLIS-3D,00003_001643_02,0,0.09168072044849396,0.13067640364170074,0.0,0.5052576611439387,R1,2
fixed,0.4394475345810254,RELLIS-3D,00003_001643_02,1,0.08737212419509888,0.12228082120418549,1.5,0.5176560282707214,R1,3
fixed,0.48666304846604663,RELLIS-3D,00003_001643_02,0,0.07865718007087708,0.11375227570533752,0.0,0.4957768718401591,R1,4
fixed,inf,RELLIS-3D,00003_001643_02,0,0.0665513202548027,0.10207562148571014,0.0,0.48760445415973663,R1,5
fixed,inf,RELLIS-3D,00003_001643_02,0,0.06136379390954971,0.09887316077947617,0.0,0.5690994560718536,R1,6
fixed,inf,RELLIS-3D,00003_001643_02,0,0.05963863804936409,0.0963437482714653,0.0,0.6018943786621094,R1,7
fixed,0.4895563870668411,RELLIS-3D,00003_001643_02,0,0.052990518510341644,0.0881938487291336,0.0,0.49545740336179733,R1,8
zero,0.2552112862467766,RELLIS-3D,00003_001643_03,1,0.1093001589179039,0.13951359689235687,0.0,0.2683163757125537,R1,0
zero,inf,RELLIS-3D,00003_001643_03,0,0.08533313870429993,0.11562882363796234,0.0,0.4913918872674306,R1,1
zero,0.5425967127084732,RELLIS-3D,00003_001643_03,0,0.07924895733594894,0.11014745384454727,0.0,0.5455513000488281,R1,2
zero,inf,RELLIS-3D,00003_001643_03,0,0.07737214118242264,0.10893921554088593,0.0,0.5499877979358038,R1,3
zero,0.5499996741612753,RELLIS-3D,00003_001643_03,0,0.07742326706647873,0.11020179092884064,0.0,0.550000011920929,R1,4
zero,0.550000011920929,RELLIS-3D,00003_001643_03,0,0.07663198560476303,0.10973475128412247,0.0,0.550000011920929,R1,5
learned,0.2552112862467766,RELLIS-3D,00003_001643_03,1,0.1093001589179039,0.13951359689235687,0.13951359689235687,0.2683163757125537,R1,0
learned,inf,RELLIS-3D,00003_001643_03,0,0.08533322066068649,0.11562877148389816,0.0,0.4913918872674306,R1,1
learned,0.5425967127084732,RELLIS-3D,00003_001643_03,0,0.07924903184175491,0.1101474016904831,0.0,0.5455513000488281,R1,2
learned,inf,RELLIS-3D,00003_001643_03,0,0.07737214118242264,0.10893918573856354,0.0,0.5499877979358038,R1,3
learned,0.5499996741612753,RELLIS-3D,00003_001643_03,0,0.07742322981357574,0.11020183563232422,0.0,0.550000011920929,R1,4
learned,0.550000011920929,RELLIS-3D,00003_001643_03,0,0.07663201540708542,0.10973475128412247,0.0,0.550000011920929,R1,5
fixed,0.2552112862467766,RELLIS-3D,00003_001643_03,1,0.1093001589179039,0.13951359689235687,1.5,0.2683163757125537,R1,0
fixed,inf,RELLIS-3D,00003_001643_03,0,0.08533379435539246,0.11562854796648026,0.0,0.4913918872674306,R1,1
fixed,0.5425967127084732,RELLIS-3D,00003_001643_03,0,0.07924944907426834,0.11014699190855026,0.0,0.5455513000488281,R1,2
fixed,inf,RELLIS-3D,00003_001643_03,0,0.07737221568822861,0.10893912613391876,0.0,0.5499877979358038,R1,3
fixed,0.5499996741612753,RELLIS-3D,00003_001643_03,0,0.07742322981357574,0.11020214110612869,0.0,0.550000011920929,R1,4
fixed,0.550000011920929,RELLIS-3D,00003_001643_03,0,0.07663201540708542,0.1097349002957344,0.0,0.550000011920929,R1,5
zero,0.2763631691535314,RELLIS-3D,00003_001643_04,1,0.11823472380638123,0.13817855715751648,0.0,0.3118620663881302,R1,0
zero,0.5934014121691386,RELLIS-3D,00003_001643_04,0,0.09344778209924698,0.12002576142549515,0.0,0.5934014121691386,R1,1
zero,0.4555385435620944,RELLIS-3D,00003_001643_04,1,0.09014429152011871,0.1170075535774231,0.0,0.6170041511456171,R1,2
zero,0.5330069934328397,RELLIS-3D,00003_001643_04,0,0.08531910181045532,0.11383578926324844,0.0,0.5330069934328397,R1,3
zero,0.45297381778558093,RELLIS-3D,00003_001643_04,0,0.08128155767917633,0.10896794497966766,0.0,0.45297381778558093,R1,4
zero,inf,RELLIS-3D,00003_001643_04,0,0.07253151386976242,0.10144130885601044,0.0,0.45584820210933685,R1,5
zero,inf,RELLIS-3D,00003_001643_04,0,0.05884161219000816,0.08740254491567612,0.0,0.4985444446404775,R1,6
zero,inf,RELLIS-3D,00003_001643_04,0,0.05118267610669136,0.07934337854385376,0.0,0.4649733304977417,R1,7
zero,0.5199878936012586,RELLIS-3D,00003_001643_04,1,0.049161385744810104,0.08077959716320038,0.0,0.5511900782585144,R1,8
learned,0.2763631691535314,RELLIS-3D,00003_001643_04,1,0.11823472380638123,0.13817855715751648,0.13817855715751648,0.3118620663881302,R1,0
learned,0.5934014121691386,RELLIS-3D,00003_001643_04,0,0.09344790875911713,0.1200261265039444,0.0,0.5934014121691386,R1,1
learned,0.4555385435620944,RELLIS-3D,00003_001643_04,1,0.09014438092708588,0.11700768768787384,0.11700768768787384,0.6170041511456171,R1,2
learned,0.5330069934328397,RELLIS-3D,00003_001643_04,0,0.08531910181045532,0.11383594572544098,0.0,0.5330069934328397,R1,3
learned,0.45297381778558093,RELLIS-3D,00003_001643_04,0,0.08128155767917633,0.10896802693605423,0.0,0.45297381778558093,R1,4
learned,inf,RELLIS-3D,00003_001643_04,0,0.07253146916627884,0.10144129395484924,0.0,0.45584820210933685,R1,5
learned,inf,RELLIS-3D,00003_001643_04,0,0.05884161219000816,0.08740250766277313,0.0,0.4985444446404775,R1,6
learned,inf,RELLIS-3D,00003_001643_04,0,0.05118267610669136,0.07934330403804779,0.0,0.4649733304977417,R1,7
learned,0.5199878936012586,RELLIS-3D,00003_001643_04,1,0.049161385744810104,0.08077959716320038,0.08077959716320038,0.5511900782585144,R1,8
fixed,0.2763631691535314,RELLIS-3D,00003_001643_04,1,0.11823472380638123,0.13817855715751648,1.5,0.3118620663881302,R1,0
fixed,0.5934014121691386,RELLIS-3D,00003_001643_04,0,0.09344927966594696,0.12002911418676376,0.0,0.5934014121691386,R1,1
fixed,0.4555385435620944,RELLIS-3D,00003_001643_04,1,0.09014472365379333,0.11700896918773651,1.5,0.6170041511456171,R1,2
fixed,0.5330069934328397,RELLIS-3D,00003_001643_04,0,0.08531934767961502,0.11383775621652603,0.0,0.5330069934328397,R1,3
fixed,0.45297381778558093,RELLIS-3D,00003_001643_04,0,0.08128206431865692,0.10896866023540497,0.0,0.45297381778558093,R1,4
fixed,inf,RELLIS-3D,00003_001643_04,0,0.07253119349479675,0.10144110023975372,0.0,0.45584820210933685,R1,5
fixed,inf,RELLIS-3D,00003_001643_04,0,0.058841362595558167,0.08740217983722687,0.0,0.4985444446404775,R1,6
fixed,inf,RELLIS-3D,00003_001643_04,0,0.05118267610669136,0.07934330403804779,0.0,0.4649733304977417,R1,7
fixed,0.5199878936012586,RELLIS-3D,00003_001643_04,1,0.049161408096551895,0.08077959716320038,1.5,0.5511900782585144,R1,8
zero,0.2577248265345891,RELLIS-3D,00003_001643_05,1,0.11459118872880936,0.14307408034801483,0.0,0.2778887301683426,R1,0
zero,0.39031439026196796,RELLIS-3D,00003_001643_05,1,0.09895531833171844,0.12411635369062424,0.0,0.4657562772432963,R1,1
zero,0.46841849635044736,RELLIS-3D,00003_001643_05,1,0.08904803544282913,0.11570325493812561,0.0,0.6168760855992635,R1,2
zero,0.5227907424171766,RELLIS-3D,00003_001643_05,1,0.08353147655725479,0.11258335411548615,0.0,0.5452414751052856,R1,3
zero,0.4704899787902832,RELLIS-3D,00003_001643_05,0,0.08196918666362762,0.11010893434286118,0.0,0.47114335745573044,R1,4
zero,0.5047596991062164,RELLIS-3D,00003_001643_05,0,0.07205775380134583,0.10160308331251144,0.0,0.5151579330364863,R1,5
zero,0.5499630719423294,RELLIS-3D,00003_001643_05,0,0.06442978233098984,0.0950755923986435,0.0,0.5499995797872543,R1,6
zero,0.550000011920929,RELLIS-3D,00003_001643_05,0,0.06157597899436951,0.09402315318584442,0.0,0.550000011920929,R1,7
zero,inf,RELLIS-3D,00003_001643_05,0,0.05733592063188553,0.09544381499290466,0.0,0.550000011920929,R1,8
zero,0.5500082423289617,RELLIS-3D,00003_001643_05,0,0.0514766126871109,0.08450362831354141,0.0,0.5509324073791504,R1,9
learned,0.2577248265345891,RELLIS-3D,00003_001643_05,1,0.11459118872880936,0.14307408034801483,0.14307408034801483,0.2778887301683426,R1,0
learned,0.39031439026196796,RELLIS-3D,00003_001643_05,1,0.09895526617765427,0.12411624193191528,0.12411624193191528,0.4657562772432963,R1,1
learned,0.46841849635044736,RELLIS-3D,00003_001643_05,1,0.08904803544282913,0.11570341885089874,0.11570341885089874,0.6168760855992635,R1,2
learned,0.5227907424171766,RELLIS-3D,00003_001643_05,1,0.0835314393043518,0.11258330196142197,0.11258330196142197,0.5452414751052856,R1,3
learned,0.4704899787902832,RELLIS-3D,00003_001643_05,0,0.08196902275085449,0.1101088896393776,0.0,0.47114335745573044,R1,4
learned,0.5047596991062164,RELLIS-3D,00003_001643_05,0,0.07205775380134583,0.10160310566425323,0.0,0.5151579330364863,R1,5
learned,0.5499630719423294,RELLIS-3D,00003_001643_05,0,0.06442978233098984,0.0950755923986435,0.0,0.5499995797872543,R1,6
learned,0.550000011920929,RELLIS-3D,00003_001643_05,0,0.06157597899436951,0.09402315318584442,0.0,0.550000011920929,R1,7
learned,inf,RELLIS-3D,00003_001643_05,0,0.05733592063188553,0.09544381499290466,0.0,0.550000011920929,R1,8
learned,0.5500082423289617,RELLIS-3D,00003_001643_05,0,0.0514766126871109,0.08450362831354141,0.0,0.5509324073791504,R1,9
fixed,0.2577248265345891,RELLIS-3D,00003_001643_05,1,0.11459118872880936,0.14307408034801483,1.5,0.2778887301683426,R1,0
fixed,0.39031439026196796,RELLIS-3D,00003_001643_05,1,0.09895503520965576,0.12411525845527649,1.5,0.4657562772432963,R1,1
fixed,0.46841849635044736,RELLIS-3D,00003_001643_05,1,0.08904815465211868,0.11570475995540619,1.5,0.6168760855992635,R1,2
fixed,0.5227907424171766,RELLIS-3D,00003_001643_05,1,0.08353151381015778,0.11258319765329361,1.5,0.5452414751052856,R1,3
fixed,0.4704899787902832,RELLIS-3D,00003_001643_05,0,0.08196724951267242,0.11010785400867462,0.0,0.47114335745573044,R1,4
fixed,0.5047596991062164,RELLIS-3D,00003_001643_05,0,0.07205767929553986,0.10160349309444427,0.0,0.5151579330364863,R1,5
fixed,0.5499630719423294,RELLIS-3D,00003_001643_05,0,0.06442970037460327,0.0950755923986435,0.0,0.5499995797872543,R1,6
fixed,0.550000011920929,RELLIS-3D,00003_001643_05,0,0.06157589703798294,0.0940229743719101,0.0,0.550000011920929,R1,7
fixed,inf,RELLIS-3D,00003_001643_05,0,0.057335808873176575,0.09544342011213303,0.0,0.550000011920929,R1,8
fixed,0.5500082423289617,RELLIS-3D,00003_001643_05,0,0.0514766126871109,0.08450370281934738,0.0,0.5509324073791504,R1,9
zero,0.25316908210515976,RELLIS-3D,00003_001643_06,0,0.10506521910429001,0.13054874539375305,0.0,0.25672020656721933,R1,0
zero,inf,RELLIS-3D,00003_001643_06,0,0.08092198520898819,0.1114303320646286,0.0,0.47501319646835327,R1,1
zero,inf,RELLIS-3D,00003_001643_06,0,0.07654474675655365,0.10721717029809952,0.0,0.527519941329956,R1,2
zero,inf,RELLIS-3D,00003_001643_06,0,0.07790201902389526,0.10634403675794601,0.0,0.5484624803066254,R1,3
zero,0.518670933942,RELLIS-3D,00003_001643_06,1,0.07518796622753143,0.1036541536450386,0.0,0.5499234845240911,R1,4
zero,0.5499991426865259,RELLIS-3D,00003_001643_06,0,0.06268434971570969,0.09163334965705872,0.0,0.5507935464382172,R1,5
zero,inf,RELLIS-3D,00003_001643_06,0,0.05278303846716881,0.08601482212543488,0.0,0.5526743133862814,R1,6
zero,inf,RELLIS-3D,00003_001643_06,0,0.04839630424976349,0.07922817766666412,0.0,0.567919135093689,R1,7
learned,0.25316908210515976,RELLIS-3D,00003_001643_06,0,0.10506521910429001,0.13054874539375305,0.0,0.25672020656721933,R1,0
learned,inf,RELLIS-3D,00003_001643_06,0,0.08092198520898819,0.1114303320646286,0.0,0.47501319646835327,R1,1
learned,inf,RELLIS-3D,00003_001643_06,0,0.07654474675655365,0.10721717029809952,0.0,0.527519941329956,R1,2
learned,inf,RELLIS-3D,00003_001643_06,0,0.07790201902389526,0.10634403675794601,0.0,0.5484624803066254,R1,3
learned,0.518670933942,RELLIS-3D,00003_001643_06,1,0.07518796622753143,0.1036541536450386,0.1036541536450386,0.5499234845240911,R1,4
learned,0.5499991426865259,RELLIS-3D,00003_001643_06,0,0.06268434971570969,0.09163334965705872,0.0,0.5507935464382172,R1,5
learned,inf,RELLIS-3D,00003_001643_06,0,0.05278301239013672,0.08601482212543488,0.0,0.5526743133862814,R1,6
learned,inf,RELLIS-3D,00003_001643_06,0,0.04839630424976349,0.07922817766666412,0.0,0.567919135093689,R1,7
fixed,0.25316908210515976,RELLIS-3D,00003_001643_06,0,0.10506521910429001,0.13054874539375305,0.0,0.25672020656721933,R1,0
fixed,inf,RELLIS-3D,00003_001643_06,0,0.08092198520898819,0.1114303320646286,0.0,0.47501319646835327,R1,1
fixed,inf,RELLIS-3D,00003_001643_06,0,0.07654474675655365,0.10721717029809952,0.0,0.527519941329956,R1,2
fixed,inf,RELLIS-3D,00003_001643_06,0,0.07790201902389526,0.10634403675794601,0.0,0.5484624803066254,R1,3
fixed,0.518670933942,RELLIS-3D,00003_001643_06,1,0.07518796622753143,0.1036541536450386,1.5,0.5499234845240911,R1,4
fixed,0.5499991426865259,RELLIS-3D,00003_001643_06,0,0.06268434971570969,0.09163331240415573,0.0,0.5507935464382172,R1,5
fixed,inf,RELLIS-3D,00003_001643_06,0,0.05278298631310463,0.08601468801498413,0.0,0.5526743133862814,R1,6
fixed,inf,RELLIS-3D,00003_001643_06,0,0.04839630424976349,0.07922814041376114,0.0,0.567919135093689,R1,7
zero,0.267942617336909,RELLIS-3D,00003_000373_00,0,0.09221182018518448,0.11981263011693954,0.0,0.2599439471960068,R1,0
zero,inf,RELLIS-3D,00003_000373_00,0,0.07763014733791351,0.10348892211914062,0.0,0.5007940034071604,R1,1
zero,inf,RELLIS-3D,00003_000373_00,0,0.07460703700780869,0.1012992411851883,0.0,0.520824022591114,R1,2
zero,inf,RELLIS-3D,00003_000373_00,0,0.07429466396570206,0.10278258472681046,0.0,0.5265559901793798,R1,3
zero,0.4806857506434123,RELLIS-3D,00003_000373_00,1,0.07088574022054672,0.10057060420513153,0.0,0.5270707557598749,R1,4
zero,0.5163621107737223,RELLIS-3D,00003_000373_00,0,0.06861600279808044,0.09989426285028458,0.0,0.5250692814588547,R1,5
zero,0.5145109569032987,RELLIS-3D,00003_000373_00,1,0.07187561690807343,0.1051350086927414,0.0,0.5391517082850138,R1,6
learned,0.267942617336909,RELLIS-3D,00003_000373_00,0,0.09221182018518448,0.11981263011693954,0.0,0.2599439471960068,R1,0
learned,inf,RELLIS-3D,00003_000373_00,0,0.07763014733791351,0.10348892211914062,0.0,0.5007940034071604,R1,1
learned,inf,RELLIS-3D,00003_000373_00,0,0.07460703700780869,0.1012992411851883,0.0,0.520824022591114,R1,2
learned,inf,RELLIS-3D,00003_000373_00,0,0.07429466396570206,0.10278258472681046,0.0,0.5265559901793798,R1,3
learned,0.4806857506434123,RELLIS-3D,00003_000373_00,1,0.07088574022054672,0.10057060420513153,0.10057060420513153,0.5270707557598749,R1,4
learned,0.5163621107737223,RELLIS-3D,00003_000373_00,0,0.06861604005098343,0.09989431500434875,0.0,0.5250692814588547,R1,5
learned,0.5145109569032987,RELLIS-3D,00003_000373_00,1,0.07187561690807343,0.1051349863409996,0.1051349863409996,0.5391517082850138,R1,6
fixed,0.267942617336909,RELLIS-3D,00003_000373_00,0,0.09221182018518448,0.11981263011693954,0.0,0.2599439471960068,R1,0
fixed,inf,RELLIS-3D,00003_000373_00,0,0.07763014733791351,0.10348892211914062,0.0,0.5007940034071604,R1,1
fixed,inf,RELLIS-3D,00003_000373_00,0,0.07460703700780869,0.1012992411851883,0.0,0.520824022591114,R1,2
fixed,inf,RELLIS-3D,00003_000373_00,0,0.07429466396570206,0.10278258472681046,0.0,0.5265559901793798,R1,3
fixed,0.4806857506434123,RELLIS-3D,00003_000373_00,1,0.07088574022054672,0.10057060420513153,1.5,0.5270707557598749,R1,4
fixed,0.5163621107737223,RELLIS-3D,00003_000373_00,0,0.06861639767885208,0.09989464282989502,0.0,0.5250692814588547,R1,5
fixed,0.5145109569032987,RELLIS-3D,00003_000373_00,1,0.0718756839632988,0.10513453185558319,1.5,0.5391517082850138,R1,6
zero,inf,RELLIS-3D,00003_000373_01,0,0.09033012390136719,0.12256414443254471,0.0,0.3688453286886215,R1,0
zero,inf,RELLIS-3D,00003_000373_01,0,0.07985810935497284,0.11091069132089615,0.0,0.5022604763507843,R1,1
zero,inf,RELLIS-3D,00003_000373_01,0,0.07735281437635422,0.10912921279668808,0.0,0.5108988334735235,R1,2
zero,inf,RELLIS-3D,00003_000373_01,0,0.07653497159481049,0.10931582003831863,0.0,0.5216376185417175,R1,3
zero,0.5348424315452576,RELLIS-3D,00003_000373_01,0,0.07511942833662033,0.10861147940158844,0.0,0.5348424315452576,R1,4
zero,inf,RELLIS-3D,00003_000373_01,0,0.074960857629776,0.11006142199039459,0.0,0.5489586740732193,R1,5
